Sensor Name: ttx_104
Initial Resistance: 90 ohms
Start Time: 2024-11-01 23:52:48
Time (s), Voltage (V)
-1730482144.86, 2.97
-1730482144.76, 2.98
-1730482144.66, 2.97
-1730482144.56, 2.98
-1730482144.45, 2.97
-1730482144.36, 2.97
-1730482144.25, 2.95
-1730482144.15, 2.96
-1730482144.05, 2.95
-1730482143.95, 2.95
-1730482143.85, 2.95
-1730482143.75, 2.96
-1730482143.64, 2.96
-1730482143.54, 2.96
-1730482143.44, 2.97
-1730482143.34, 2.97
-1730482143.24, 2.97
-1730482143.13, 2.98
-1730482143.03, 2.98
-1730482142.93, 2.96
-1730482142.83, 2.96
-1730482142.73, 2.96
-1730482142.63, 2.95
-1730482142.50, 2.95
-1730482142.43, 2.95
-1730482142.33, 2.95
-1730482142.22, 2.96
-1730482142.13, 2.96
-1730482142.02, 2.96
-1730482141.92, 2.98
-1730482141.82, 2.97
-1730482141.72, 2.98
-1730482141.62, 2.97
-1730482141.52, 2.97
-1730482141.42, 2.96
-1730482141.31, 2.96
-1730482141.21, 2.95
-1730482141.11, 2.96
-1730482141.01, 2.95
-1730482140.91, 2.95
-1730482140.81, 2.95
-1730482140.70, 2.96
-1730482140.60, 2.96
-1730482140.50, 2.97
-1730482140.40, 2.97
-1730482140.30, 2.98
-1730482140.20, 2.98
-1730482140.10, 2.98
-1730482140.00, 2.97
-1730482139.89, 2.96
-1730482139.79, 2.96
-1730482139.69, 2.96
-1730482139.59, 2.94
-1730482139.49, 2.96
-1730482139.39, 2.96
-1730482139.28, 2.94
-1730482139.19, 2.96
-1730482139.08, 2.96
-1730482138.98, 2.95
-1730482138.88, 2.97
-1730482138.78, 2.97
-1730482138.68, 2.98
-1730482138.58, 2.97
-1730482138.47, 2.97
-1730482138.37, 2.96
-1730482138.27, 2.95
-1730482138.17, 2.95
-1730482138.07, 2.95
-1730482137.97, 2.95
-1730482137.87, 2.95
-1730482137.77, 2.95
-1730482137.67, 2.96
-1730482137.57, 2.96
-1730482137.46, 2.97
-1730482137.36, 2.97
-1730482137.26, 2.98
-1730482137.15, 2.97
-1730482137.06, 2.97
-1730482136.95, 2.96
-1730482136.85, 2.96
-1730482136.75, 2.96
-1730482136.65, 2.95
-1730482136.55, 2.94
-1730482136.45, 2.96
-1730482136.35, 2.96
-1730482136.25, 2.95
-1730482136.14, 2.96
-1730482136.04, 2.96
-1730482135.94, 2.96
-1730482135.84, 2.97
-1730482135.74, 2.98
-1730482135.64, 2.97
-1730482135.54, 2.97
-1730482135.44, 2.96
-1730482135.33, 2.97
-1730482135.23, 2.94
-1730482135.13, 2.96
-1730482135.03, 2.94
-1730482134.93, 2.95
-1730482134.83, 2.95
-1730482134.73, 2.96
-1730482134.62, 2.96
-1730482134.52, 2.96
-1730482134.42, 2.97
-1730482134.32, 2.98
-1730482134.22, 2.97
-1730482134.12, 2.98
-1730482134.01, 2.97
-1730482133.92, 2.96
-1730482133.81, 2.95
-1730482133.71, 2.94
-1730482133.61, 2.96
-1730482133.51, 2.95
-1730482133.41, 2.94
-1730482133.30, 2.96
-1730482133.21, 2.95
-1730482133.11, 2.95
-1730482133.00, 2.96
-1730482132.88, 2.96
-1730482132.80, 2.96
-1730482132.70, 2.98
-1730482132.59, 2.97
-1730482132.49, 2.96
-1730482132.40, 2.96
-1730482132.30, 2.95
-1730482132.19, 2.95
-1730482132.09, 2.94
-1730482131.99, 2.95
-1730482131.89, 2.95
-1730482131.78, 2.95
-1730482131.68, 2.95
-1730482131.58, 2.96
-1730482131.48, 2.96
-1730482131.38, 2.97
-1730482131.28, 2.97
-1730482131.18, 2.97
-1730482131.08, 2.97
-1730482130.98, 2.96
-1730482130.87, 2.95
-1730482130.77, 2.95
-1730482130.67, 2.94
-1730482130.57, 2.95
-1730482130.47, 2.95
-1730482130.37, 2.94
-1730482130.27, 2.96
-1730482130.16, 2.95
-1730482130.06, 2.95
-1730482129.96, 2.97
-1730482129.86, 2.97
-1730482129.76, 2.96
-1730482129.66, 2.96
-1730482129.56, 2.97
-1730482129.46, 2.95
-1730482129.35, 2.96
-1730482129.25, 2.94
-1730482129.15, 2.95
-1730482129.05, 2.94
-1730482128.95, 2.95
-1730482128.85, 2.94
-1730482128.75, 2.95
-1730482128.64, 2.95
-1730482128.54, 2.96
-1730482128.44, 2.96
-1730482128.34, 2.97
-1730482128.24, 2.97
-1730482128.14, 2.97
-1730482128.04, 2.96
-1730482127.93, 2.95
-1730482127.83, 2.95
-1730482127.73, 2.95
-1730482127.63, 2.94
-1730482127.53, 2.95
-1730482127.43, 2.94
-1730482127.33, 2.95
-1730482127.22, 2.95
-1730482127.12, 2.95
-1730482127.02, 2.97
-1730482126.92, 2.97
-1730482126.82, 2.96
-1730482126.72, 2.97
-1730482126.62, 2.96
-1730482126.52, 2.94
-1730482126.41, 2.95
-1730482126.31, 2.95
-1730482126.21, 2.94
-1730482126.11, 2.95
-1730482126.01, 2.94
-1730482125.91, 2.95
-1730482125.81, 2.94
-1730482125.71, 2.96
-1730482125.60, 2.95
-1730482125.50, 2.97
-1730482125.40, 2.96
-1730482125.30, 2.96
-1730482125.20, 2.96
-1730482125.10, 2.95
-1730482124.99, 2.95
-1730482124.89, 2.95
-1730482124.79, 2.94
-1730482124.70, 2.94
-1730482124.59, 2.95
-1730482124.49, 2.94
-1730482124.39, 2.95
-1730482124.29, 2.95
-1730482124.19, 2.95
-1730482124.08, 2.96
-1730482123.98, 2.96
-1730482123.88, 2.96
-1730482123.78, 2.97
-1730482123.68, 2.96
-1730482123.58, 2.94
-1730482123.48, 2.95
-1730482123.38, 2.94
-1730482123.27, 2.93
-1730482123.17, 2.94
-1730482123.07, 2.94
-1730482122.97, 2.95
-1730482122.87, 2.95
-1730482122.77, 2.94
-1730482122.67, 2.96
-1730482122.56, 2.96
-1730482122.46, 2.96
-1730482122.36, 2.96
-1730482122.26, 2.96
-1730482122.16, 2.95
-1730482122.06, 2.95
-1730482121.96, 2.94
-1730482121.86, 2.94
-1730482121.75, 2.94
-1730482121.65, 2.94
-1730482121.55, 2.94
-1730482121.45, 2.94
-1730482121.35, 2.95
-1730482121.24, 2.95
-1730482121.14, 2.97
-1730482121.04, 2.96
-1730482120.94, 2.96
-1730482120.84, 2.96
-1730482120.73, 2.95
-1730482120.64, 2.94
-1730482120.54, 2.95
-1730482120.44, 2.94
-1730482120.33, 2.93
-1730482120.23, 2.94
-1730482120.13, 2.94
-1730482120.03, 2.94
-1730482119.93, 2.94
-1730482119.82, 2.94
-1730482119.73, 2.96
-1730482119.62, 2.96
-1730482119.52, 2.96
-1730482119.42, 2.96
-1730482119.32, 2.95
-1730482119.22, 2.94
-1730482119.12, 2.95
-1730482119.02, 2.93
-1730482118.91, 2.94
-1730482118.81, 2.94
-1730482118.71, 2.93
-1730482118.61, 2.94
-1730482118.50, 2.94
-1730482118.41, 2.95
-1730482118.31, 2.95
-1730482118.21, 2.96
-1730482118.10, 2.97
-1730482118.01, 2.96
-1730482117.90, 2.95
-1730482117.80, 2.95
-1730482117.69, 2.94
-1730482117.59, 2.93
-1730482117.49, 2.94
-1730482117.39, 2.93
-1730482117.29, 2.94
-1730482117.19, 2.95
-1730482117.09, 2.94
-1730482116.99, 2.94
-1730482116.88, 2.96
-1730482116.79, 2.95
-1730482116.69, 2.96
-1730482116.58, 2.95
-1730482116.48, 2.96
-1730482116.38, 2.94
-1730482116.27, 2.94
-1730482116.18, 2.94
-1730482116.07, 2.94
-1730482115.98, 2.93
-1730482115.87, 2.94
-1730482115.77, 2.94
-1730482115.67, 2.94
-1730482115.56, 2.94
-1730482115.47, 2.95
-1730482115.37, 2.95
-1730482115.26, 2.96
-1730482115.16, 2.96
-1730482115.07, 2.95
-1730482114.96, 2.94
-1730482114.86, 2.95
-1730482114.75, 2.93
-1730482114.65, 2.93
-1730482114.55, 2.94
-1730482114.46, 2.93
-1730482114.34, 2.93
-1730482114.25, 2.94
-1730482114.15, 2.94
-1730482114.05, 2.95
-1730482113.95, 2.96
-1730482113.84, 2.96
-1730482113.75, 2.95
-1730482113.64, 2.96
-1730482113.55, 2.94
-1730482113.44, 2.94
-1730482113.34, 2.93
-1730482113.24, 2.94
-1730482113.14, 2.93
-1730482113.03, 2.94
-1730482112.94, 2.93
-1730482112.84, 2.94
-1730482112.73, 2.94
-1730482112.63, 2.95
-1730482112.53, 2.95
-1730482112.43, 2.95
-1730482112.32, 2.96
-1730482112.22, 2.95
-1730482112.12, 2.95
-1730482112.03, 2.94
-1730482111.92, 2.93
-1730482111.82, 2.94
-1730482111.72, 2.93
-1730482111.62, 2.93
-1730482111.52, 2.93
-1730482111.41, 2.93
-1730482111.31, 2.95
-1730482111.21, 2.94
-1730482111.11, 2.94
-1730482111.01, 2.96
-1730482110.91, 2.95
-1730482110.80, 2.95
-1730482110.71, 2.95
-1730482110.61, 2.94
-1730482110.50, 2.93
-1730482110.39, 2.93
-1730482110.30, 2.92
-1730482110.19, 2.93
-1730482110.10, 2.93
-1730482109.99, 2.93
-1730482109.89, 2.94
-1730482109.79, 2.94
-1730482109.69, 2.95
-1730482109.59, 2.95
-1730482109.48, 2.95
-1730482109.39, 2.96
-1730482109.28, 2.94
-1730482109.18, 2.94
-1730482109.08, 2.93
-1730482108.98, 2.93
-1730482108.88, 2.92
-1730482108.78, 2.93
-1730482108.67, 2.93
-1730482108.58, 2.94
-1730482108.47, 2.94
-1730482108.37, 2.94
-1730482108.27, 2.95
-1730482108.17, 2.95
-1730482108.07, 2.94
-1730482107.97, 2.95
-1730482107.87, 2.95
-1730482107.77, 2.93
-1730482107.66, 2.94
-1730482107.56, 2.93
-1730482107.46, 2.92
-1730482107.36, 2.93
-1730482107.26, 2.93
-1730482107.15, 2.93
-1730482107.06, 2.93
-1730482106.95, 2.93
-1730482106.85, 2.95
-1730482106.75, 2.94
-1730482106.65, 2.96
-1730482106.55, 2.94
-1730482106.45, 2.95
-1730482106.34, 2.94
-1730482106.20, 2.93
-1730482106.14, 2.93
-1730482106.05, 2.93
-1730482105.94, 2.93
-1730482105.84, 2.93
-1730482105.74, 2.93
-1730482105.64, 2.93
-1730482105.53, 2.94
-1730482105.44, 2.94
-1730482105.33, 2.95
-1730482105.23, 2.95
-1730482105.13, 2.94
-1730482105.03, 2.95
-1730482104.93, 2.94
-1730482104.83, 2.92
-1730482104.72, 2.93
-1730482104.62, 2.93
-1730482104.52, 2.92
-1730482104.42, 2.93
-1730482104.32, 2.93
-1730482104.22, 2.92
-1730482104.12, 2.94
-1730482104.01, 2.93
-1730482103.91, 2.95
-1730482103.82, 2.94
-1730482103.71, 2.95
-1730482103.61, 2.94
-1730482103.51, 2.94
-1730482103.41, 2.93
-1730482103.31, 2.94
-1730482103.20, 2.92
-1730482103.10, 2.93
-1730482103.00, 2.93
-1730482102.90, 2.93
-1730482102.80, 2.93
-1730482102.70, 2.93
-1730482102.60, 2.94
-1730482102.49, 2.94
-1730482102.39, 2.95
-1730482102.29, 2.94
-1730482102.19, 2.94
-1730482102.09, 2.94
-1730482101.99, 2.93
-1730482101.88, 2.93
-1730482101.78, 2.93
-1730482101.69, 2.91
-1730482101.59, 2.93
-1730482101.49, 2.92
-1730482101.38, 2.92
-1730482101.28, 2.93
-1730482101.18, 2.94
-1730482101.07, 2.93
-1730482100.98, 2.95
-1730482100.88, 2.94
-1730482100.77, 2.94
-1730482100.67, 2.94
-1730482100.57, 2.93
-1730482100.47, 2.92
-1730482100.37, 2.92
-1730482100.27, 2.92
-1730482100.16, 2.92
-1730482100.06, 2.92
-1730482099.96, 2.93
-1730482099.86, 2.93
-1730482099.76, 2.93
-1730482099.66, 2.94
-1730482099.56, 2.94
-1730482099.46, 2.94
-1730482099.35, 2.94
-1730482099.25, 2.93
-1730482099.15, 2.93
-1730482099.05, 2.92
-1730482098.94, 2.92
-1730482098.84, 2.93
-1730482098.74, 2.92
-1730482098.64, 2.92
-1730482098.54, 2.93
-1730482098.44, 2.93
-1730482098.34, 2.93
-1730482098.24, 2.94
-1730482098.14, 2.94
-1730482098.04, 2.94
-1730482097.94, 2.94
-1730482097.83, 2.93
-1730482097.73, 2.93
-1730482097.63, 2.92
-1730482097.51, 2.92
-1730482097.43, 2.92
-1730482097.32, 2.91
-1730482097.23, 2.92
-1730482097.12, 2.92
-1730482097.02, 2.93
-1730482096.92, 2.93
-1730482096.82, 2.94
-1730482096.72, 2.94
-1730482096.62, 2.94
-1730482096.51, 2.94
-1730482096.42, 2.93
-1730482096.31, 2.93
-1730482096.21, 2.92
-1730482096.11, 2.92
-1730482096.01, 2.92
-1730482095.91, 2.92
-1730482095.81, 2.93
-1730482095.71, 2.92
-1730482095.61, 2.92
-1730482095.50, 2.94
-1730482095.40, 2.94
-1730482095.30, 2.93
-1730482095.20, 2.94
-1730482095.10, 2.94
-1730482095.00, 2.92
-1730482094.89, 2.93
-1730482094.80, 2.92
-1730482094.65, 2.91
-1730482094.59, 2.92
-1730482094.48, 2.91
-1730482094.37, 2.93
-1730482094.27, 2.92
-1730482094.18, 2.93
-1730482094.07, 2.93
-1730482093.98, 2.94
-1730482093.88, 2.94
-1730482093.78, 2.94
-1730482093.68, 2.93
-1730482093.58, 2.93
-1730482093.48, 2.92
-1730482093.37, 2.92
-1730482093.27, 2.91
-1730482093.17, 2.92
-1730482093.07, 2.91
-1730482092.97, 2.92
-1730482092.86, 2.92
-1730482092.76, 2.93
-1730482092.66, 2.93
-1730482092.56, 2.93
-1730482092.45, 2.94
-1730482092.36, 2.94
-1730482092.25, 2.93
-1730482092.16, 2.93
-1730482092.05, 2.92
-1730482091.95, 2.91
-1730482091.85, 2.91
-1730482091.75, 2.92
-1730482091.64, 2.91
-1730482091.55, 2.92
-1730482091.45, 2.92
-1730482091.35, 2.93
-1730482091.25, 2.93
-1730482091.14, 2.93
-1730482091.04, 2.94
-1730482090.94, 2.93
-1730482090.84, 2.93
-1730482090.74, 2.92
-1730482090.64, 2.92
-1730482090.54, 2.91
-1730482090.44, 3.00
-1730482090.33, 3.04
-1730482090.23, 3.10
-1730482090.13, 3.25
-1730482090.03, 2.71
-1730482089.93, 2.75
-1730482089.83, 2.96
-1730482089.73, 3.12
-1730482089.62, 2.85
-1730482089.52, 2.88
-1730482089.42, 2.74
-1730482089.32, 2.86
-1730482089.22, 2.86
-1730482089.11, 2.74
-1730482089.02, 2.92
-1730482088.92, 2.83
-1730482088.81, 2.91
-1730482088.71, 2.92
-1730482088.61, 2.96
-1730482088.51, 2.98
-1730482088.40, 3.23
-1730482088.29, 2.85
-1730482088.20, 3.05
-1730482088.10, 2.76
-1730482088.00, 2.82
-1730482087.90, 2.85
-1730482087.80, 2.91
-1730482087.70, 2.88
-1730482087.60, 2.77
-1730482087.50, 3.05
-1730482087.39, 3.01
-1730482087.29, 3.01
-1730482087.19, 2.97
-1730482087.09, 3.12
-1730482086.99, 3.20
-1730482086.89, 3.00
-1730482086.79, 2.88
-1730482086.69, 2.87
-1730482086.58, 2.80
-1730482086.48, 2.83
-1730482086.36, 2.93
-1730482086.27, 3.09
-1730482086.18, 2.91
-1730482086.08, 3.07
-1730482085.97, 2.91
-1730482085.88, 2.90
-1730482085.77, 2.94
-1730482085.67, 3.01
-1730482085.57, 3.17
-1730482085.47, 2.66
-1730482085.37, 3.01
-1730482085.27, 2.83
-1730482085.17, 2.80
-1730482085.07, 2.83
-1730482084.96, 2.87
-1730482084.86, 2.91
-1730482084.76, 2.88
-1730482084.66, 2.83
-1730482084.55, 2.92
-1730482084.46, 3.02
-1730482084.36, 2.94
-1730482084.25, 3.00
-1730482084.15, 5.00
-1730482084.05, 5.00
-1730482083.95, 4.64
-1730482083.85, 3.30
-1730482083.74, 0.15
-1730482083.65, 2.84
-1730482083.54, 2.96
-1730482083.44, 2.63
-1730482083.34, 0.00
-1730482083.24, 3.22
-1730482083.13, 2.90
-1730482083.03, 2.92
-1730482082.94, 2.88
-1730482082.84, 3.04
-1730482082.74, 2.96
-1730482082.63, 2.97
-1730482082.53, 2.96
-1730482082.43, 2.92
-1730482082.33, 2.89
-1730482082.23, 2.97
-1730482082.12, 2.96
-1730482082.02, 2.93
-1730482081.92, 2.89
-1730482081.82, 2.88
-1730482081.72, 2.91
-1730482081.62, 2.93
-1730482081.52, 2.95
-1730482081.41, 2.96
-1730482081.32, 2.96
-1730482081.21, 2.94
-1730482081.11, 2.91
-1730482081.01, 2.87
-1730482080.91, 2.86
-1730482080.81, 2.85
-1730482080.71, 2.85
-1730482080.60, 2.86
-1730482080.50, 2.88
-1730482080.40, 2.89
-1730482080.30, 2.91
-1730482080.20, 2.92
-1730482080.10, 2.95
-1730482079.99, 2.96
-1730482079.89, 2.95
-1730482079.80, 2.94
-1730482079.69, 2.90
-1730482079.59, 2.86
