Sensor Name: tty
Initial Resistance: 40 ohms
Time (s), Voltage (V)
119.76, 1.92
119.87, 1.92
119.99, 1.92
120.11, 1.92
120.22, 1.92
120.34, 1.92
120.46, 1.92
120.58, 1.92
120.69, 1.92
120.81, 1.92
120.92, 1.92
121.04, 1.92
121.16, 1.92
121.27, 1.92
121.39, 1.92
121.51, 1.93
121.62, 1.92
121.74, 1.92
121.86, 1.92
121.97, 1.93
122.09, 1.92
122.21, 1.92
122.32, 1.93
122.44, 1.93
122.55, 1.92
122.67, 1.93
122.79, 1.91
122.91, 1.92
123.02, 1.92
123.14, 1.91
123.25, 1.92
123.37, 1.91
123.49, 1.92
123.60, 1.91
123.72, 1.92
123.84, 1.91
123.95, 1.91
124.07, 1.92
124.19, 1.91
124.30, 1.92
124.42, 1.91
124.54, 1.91
124.65, 1.92
124.77, 1.92
124.89, 1.92
125.00, 1.92
125.12, 1.92
125.24, 1.92
125.35, 1.92
125.47, 1.92
125.59, 1.92
125.70, 1.92
125.82, 1.92
125.95, 1.92
126.07, 1.91
126.20, 1.92
126.32, 1.92
126.44, 1.91
126.55, 1.92
126.67, 1.91
126.79, 1.92
126.90, 1.91
127.02, 1.92
127.16, 1.91
127.29, 1.91
127.40, 1.91
127.52, 1.91
127.63, 1.91
127.75, 1.91
127.87, 1.91
127.99, 1.91
128.10, 1.91
128.24, 1.92
128.35, 1.91
128.47, 1.91
128.58, 1.92
128.70, 1.92
128.82, 1.91
128.93, 1.92
129.05, 1.92
129.17, 1.91
129.28, 1.91
129.40, 1.92
129.52, 1.91
129.63, 1.91
129.75, 1.91
129.87, 1.92
129.98, 1.91
130.10, 1.92
130.21, 1.91
130.33, 1.91
130.45, 1.91
130.57, 1.91
130.68, 1.91
130.80, 1.91
130.91, 1.91
131.03, 1.91
131.15, 1.91
131.26, 1.91
131.38, 1.91
131.52, 1.91
131.65, 1.91
131.78, 1.90
131.90, 1.92
132.03, 1.91
132.17, 1.91
132.28, 1.92
132.40, 1.91
132.53, 1.91
132.65, 1.92
132.77, 1.91
132.88, 1.91
133.00, 1.91
133.11, 1.92
133.23, 1.91
133.34, 1.91
133.46, 1.91
133.58, 1.92
133.69, 1.91
133.82, 1.91
133.93, 1.91
134.05, 1.91
134.16, 1.91
134.30, 1.90
134.43, 1.91
134.56, 1.91
134.68, 1.90
134.80, 1.91
134.92, 1.91
135.03, 1.90
135.15, 1.90
135.26, 1.91
135.38, 1.90
135.50, 1.90
135.61, 1.91
135.73, 1.91
135.84, 1.91
135.96, 1.91
136.08, 1.91
136.19, 1.91
136.31, 1.91
136.43, 1.91
136.56, 1.90
136.68, 1.91
136.79, 1.92
136.91, 1.91
137.03, 1.91
137.16, 1.91
137.28, 1.91
137.39, 1.90
137.51, 1.91
137.63, 1.90
137.74, 1.91
137.86, 1.90
137.98, 1.90
138.09, 1.90
138.21, 1.90
138.33, 1.90
138.44, 1.90
138.56, 1.90
138.68, 1.91
138.79, 1.90
138.90, 1.90
139.01, 1.91
139.12, 1.90
139.24, 1.90
139.35, 1.91
139.47, 1.90
139.59, 1.91
139.71, 1.91
140.03, 1.90
140.16, 1.90
140.27, 1.91
140.39, 1.90
140.50, 1.90
140.62, 1.91
140.74, 1.91
140.86, 1.91
140.97, 1.90
141.09, 1.91
141.21, 1.91
141.33, 1.90
141.44, 1.90
141.56, 1.90
141.67, 1.91
141.79, 1.90
141.91, 1.90
142.02, 1.90
142.14, 1.90
142.26, 1.90
142.37, 1.90
142.49, 1.90
142.61, 1.90
142.72, 1.90
142.84, 1.90
142.96, 1.90
143.07, 1.90
143.19, 1.90
143.31, 1.90
143.44, 1.91
143.58, 1.90
143.71, 1.90
143.82, 1.91
143.94, 1.91
144.06, 1.90
144.17, 1.90
144.28, 1.91
144.41, 1.91
144.52, 1.90
144.64, 1.91
144.75, 1.90
144.88, 1.90
144.99, 1.91
145.12, 1.90
145.24, 1.90
145.35, 1.90
145.47, 1.90
145.59, 1.90
145.70, 1.90
145.82, 1.90
145.93, 1.90
146.06, 1.90
146.18, 1.89
146.30, 1.90
146.42, 1.90
146.53, 1.89
146.65, 1.90
146.77, 1.90
146.88, 1.89
147.00, 1.90
147.12, 1.89
147.24, 1.90
147.35, 1.90
147.47, 1.90
147.59, 1.90
147.70, 1.90
147.83, 1.91
147.95, 1.90
148.07, 1.90
148.18, 1.90
148.30, 1.91
148.42, 1.90
148.53, 1.90
148.65, 1.90
148.77, 1.90
148.88, 1.90
149.00, 1.90
149.11, 1.90
149.24, 1.89
149.35, 1.90
149.47, 1.89
149.58, 1.89
149.70, 1.90
149.82, 1.89
149.93, 1.89
150.05, 1.90
150.16, 1.89
150.28, 1.90
150.40, 1.90
150.51, 1.89
150.63, 1.90
150.75, 1.90
150.86, 1.89
150.98, 1.90
151.10, 1.90
151.21, 1.90
151.33, 1.90
151.44, 1.90
151.56, 1.90
151.68, 1.90
151.79, 1.90
151.91, 1.90
152.03, 1.89
152.14, 1.90
152.26, 1.90
152.38, 1.89
152.50, 1.90
152.61, 1.89
152.73, 1.90
152.84, 1.89
152.96, 1.89
153.11, 1.89
153.26, 1.89
153.38, 1.89
153.49, 1.89
153.61, 1.89
153.73, 1.89
153.84, 1.89
153.96, 1.89
154.08, 1.89
154.19, 1.89
154.31, 1.90
154.43, 1.90
154.54, 1.89
154.65, 1.90
154.78, 1.90
154.89, 1.89
155.01, 1.89
155.13, 1.90
155.24, 1.90
155.37, 1.90
155.49, 1.90
155.61, 1.90
155.72, 1.89
155.84, 1.89
155.96, 1.90
156.07, 1.89
156.19, 1.90
156.31, 1.89
156.43, 1.89
156.54, 1.89
156.66, 1.89
156.77, 1.89
156.89, 1.89
157.01, 1.89
157.14, 1.89
157.26, 1.89
157.39, 1.89
157.51, 1.89
157.63, 1.89
157.74, 1.89
157.85, 1.89
157.97, 1.89
158.09, 1.89
158.21, 1.90
158.32, 1.89
158.44, 1.89
158.55, 1.89
158.67, 1.90
158.79, 1.89
158.91, 1.90
159.02, 1.90
159.14, 1.90
159.26, 1.89
159.37, 1.90
159.49, 1.89
159.60, 1.89
159.72, 1.90
159.84, 1.89
159.95, 1.90
160.07, 1.89
160.19, 1.88
160.30, 1.89
160.42, 1.89
160.54, 1.89
160.65, 1.89
160.77, 1.89
160.89, 1.89
161.00, 1.89
161.12, 1.89
161.24, 1.89
161.35, 1.89
161.47, 1.89
161.59, 1.90
161.70, 1.89
161.82, 1.89
161.94, 1.89
162.05, 1.90
162.17, 1.89
162.28, 1.89
162.40, 1.90
162.52, 1.90
162.63, 1.90
162.75, 1.90
162.87, 1.89
162.98, 1.90
163.10, 1.89
163.22, 1.89
163.33, 1.90
163.45, 1.89
163.57, 1.89
163.68, 1.89
163.80, 1.89
163.92, 1.89
164.03, 1.89
164.16, 1.89
164.28, 1.89
164.40, 1.89
164.52, 1.89
164.63, 1.89
164.75, 1.89
164.86, 1.89
164.98, 1.89
165.10, 1.89
165.22, 1.89
