Sensor Name: uuy
Initial Resistance: 90 ohms
Start Time: 2024-11-13 10:46:04
Time (s), Voltage (V)
48.43, 0.0000
48.53, 0.0000
48.63, 0.0000
48.73, 0.0000
48.83, 0.0000
48.93, 0.0000
49.03, 0.0000
49.13, 0.0000
49.23, 0.0000
49.33, 0.0000
49.43, 0.0000
49.53, 0.0000
49.63, 0.0000
49.73, 0.0000
49.83, 0.0000
49.93, 0.0000
50.03, 0.0000
50.13, 0.0000
50.23, 0.0000
50.33, 0.0000
50.43, 0.0000
50.53, 0.0000
50.63, 0.0000
50.73, 0.0000
50.83, 0.0000
50.93, 0.0000
51.03, 0.0000
51.13, 0.0000
51.23, 0.0000
51.33, 0.0000
51.43, 0.0000
51.53, 0.0000
51.63, 0.0000
51.73, 0.0000
51.83, 0.0000
51.93, 0.0000
52.03, 0.0000
52.13, 0.0000
52.23, 0.0000
52.33, 0.0000
52.43, 0.0000
52.53, 0.0000
52.63, 0.0000
52.73, 0.0000
52.83, 0.0000
52.93, 0.0000
53.03, 0.0000
53.13, 0.0000
53.23, 0.0000
53.33, 0.0000
53.43, 0.0000
53.53, 0.0000
53.63, 0.0000
53.73, 0.0000
53.83, 0.0000
53.93, 0.0000
54.03, 0.0000
54.13, 0.0000
54.23, 0.0000
54.33, 0.0000
54.43, 0.0000
54.53, 0.0000
54.63, 0.0000
54.73, 0.0000
54.83, 0.0000
54.93, 0.0831
55.03, 0.3324
55.13, 0.5621
55.23, 0.7185
55.33, 0.8700
55.43, 1.0117
55.53, 1.0802
55.63, 1.2023
55.73, 1.2219
55.83, 1.2708
55.93, 1.3001
56.03, 1.3294
56.13, 1.3587
56.23, 1.3832
56.33, 1.4027
56.43, 1.4076
56.54, 1.4174
56.63, 1.4223
56.73, 1.4125
56.83, 1.4321
56.93, 1.4174
57.03, 1.4125
57.14, 1.4223
57.23, 1.4174
57.33, 1.4027
57.43, 1.3930
57.53, 1.3881
57.63, 1.3636
57.73, 1.3539
57.83, 1.3343
57.93, 1.3294
58.03, 1.3196
58.13, 1.3001
58.23, 1.2659
58.33, 1.2561
58.43, 1.2512
58.53, 1.2170
58.63, 1.1975
58.73, 1.1779
58.83, 1.1730
58.93, 1.1535
59.03, 1.1241
59.13, 1.0948
59.23, 1.0459
59.33, 1.0362
59.43, 1.0166
59.53, 0.9531
59.63, 0.9384
59.73, 0.9140
59.83, 0.8602
59.93, 0.8895
60.03, 0.8456
60.13, 0.9042
60.23, 0.7771
60.33, 0.7722
60.43, 0.7283
60.53, 0.7038
60.63, 0.6940
60.73, 0.6794
60.83, 0.6500
60.93, 0.6256
61.03, 0.6061
61.13, 0.5963
61.23, 0.5572
61.33, 0.5279
61.43, 0.5230
61.53, 0.4888
61.63, 0.4741
61.73, 0.4399
61.83, 0.4350
61.93, 0.4106
62.03, 0.4008
62.13, 0.3861
62.23, 0.3763
62.33, 0.3568
62.43, 0.3372
62.53, 0.3128
62.63, 0.2981
62.74, 0.2688
62.83, 0.2493
62.93, 0.2444
63.03, 0.2346
63.13, 0.0978
63.23, 0.1906
63.33, 0.1711
63.43, 0.1564
63.53, 0.1466
63.63, 0.1222
63.73, 0.1124
63.83, 0.0782
63.93, 0.1320
64.03, 0.0782
64.13, 0.0684
64.23, 0.0587
64.33, 0.0391
64.43, 0.0391
64.53, 0.0196
64.63, 0.0244
64.73, 0.0098
64.83, 0.0000
64.93, 0.0000
65.03, 0.0000
65.13, 0.0000
65.23, 0.0000
65.33, 0.0000
65.43, 0.0000
65.53, 0.0000
65.63, 0.0000
65.73, 0.0000
65.83, 0.0000
65.93, 0.0000
66.03, 0.0000
66.13, 0.0000
66.23, 0.0000
66.33, 0.0000
66.43, 0.0000
66.53, 0.0000
66.63, 0.0000
66.73, 0.0000
66.83, 0.0000
66.93, 0.0000
67.03, 0.0000
67.13, 0.0000
67.23, 0.0000
67.33, 0.0000
67.43, 0.0000
67.53, 0.0000
67.63, 0.0000
67.73, 0.0000
67.83, 0.0000
67.93, 0.0000
68.03, 0.0000
68.13, 0.0000
68.23, 0.0000
68.33, 0.0000
68.43, 0.0000
68.53, 0.0000
68.63, 0.0000
68.73, 0.0000
68.83, 0.0000
68.93, 0.0000
69.03, 0.0000
69.13, 0.0000
69.23, 0.0000
69.33, 0.0000
69.43, 0.0000
69.53, 0.0000
69.63, 0.0000
69.73, 0.0000
69.83, 0.0000
69.93, 0.0000
70.03, 0.0000
70.13, 0.0000
70.23, 0.0000
70.33, 0.0000
70.43, 0.0000
70.53, 0.0000
70.63, 0.0000
70.73, 0.0000
70.83, 0.0000
70.93, 0.0000
71.03, 0.0000
71.13, 0.0000
71.23, 0.0000
71.33, 0.0000
71.43, 0.0000
71.53, 0.0000
71.63, 0.0000
71.73, 0.0000
71.83, 0.0000
71.93, 0.0000
72.03, 0.0000
72.13, 0.0000
72.23, 0.0000
72.33, 0.0000
72.43, 0.0000
72.53, 0.0000
72.63, 0.0000
72.73, 0.0000
72.83, 0.0000
72.93, 0.0000
73.03, 0.0000
73.13, 0.0000
73.23, 0.0000
73.33, 0.0000
73.43, 0.0000
73.53, 0.0000
73.63, 0.0000
73.73, 0.0000
73.83, 0.0000
73.93, 0.0000
74.03, 0.0000
74.13, 0.0000
74.23, 0.0000
74.33, 0.0000
74.43, 0.0000
74.53, 0.0000
74.63, 0.0000
74.73, 0.0000
74.83, 0.0000
74.93, 0.0000
75.03, 0.0000
75.13, 0.0000
75.23, 0.0000
75.33, 0.0000
75.43, 0.0000
75.53, 0.0000
75.63, 0.0000
75.73, 0.0000
75.83, 0.0000
75.93, 0.0000
76.03, 0.0000
76.13, 0.0000
76.23, 0.0000
76.33, 0.0000
76.43, 0.0000
76.53, 0.0000
76.63, 0.0000
76.73, 0.0000
76.83, 0.0000
76.93, 0.0000
77.03, 0.0000
77.13, 0.0000
77.23, 0.0000
77.33, 0.0000
77.43, 0.0000
77.53, 0.0000
77.63, 0.0000
77.73, 0.0000
77.83, 0.0000
77.93, 0.0000
78.03, 0.0000
78.14, 0.0000
78.23, 0.0000
78.33, 0.0000
78.43, 0.0000
78.53, 0.0000
78.63, 0.0000
78.73, 0.0000
78.83, 0.0000
78.93, 0.0000
79.03, 0.0000
79.13, 0.0000
79.23, 0.0000
79.33, 0.0000
79.43, 0.0000
79.53, 0.0000
79.63, 0.0000
79.73, 0.0000
79.83, 0.0000
79.93, 0.0000
80.03, 0.0000
80.13, 0.0000
80.41, 0.0000
80.43, 0.0000
