Sensor Name: ttx1
Initial Resistance: 87 ohms
Start Time: 2024-11-04 23:11:47
Time (s), Voltage (V)
33.68, 0.4057
33.79, 0.4008
33.89, 0.4008
33.99, 0.4008
34.09, 0.3959
34.19, 0.4008
34.30, 0.4008
34.40, 0.4057
34.49, 0.4057
34.60, 0.4106
34.70, 0.4154
34.80, 0.4154
34.90, 0.4154
35.00, 0.4203
35.10, 0.4106
35.21, 0.4106
35.31, 0.4008
35.41, 0.4008
35.51, 0.4008
35.61, 0.4008
35.71, 0.4008
35.81, 0.4057
35.91, 0.4057
36.02, 0.4057
36.12, 0.4154
36.22, 0.4203
36.32, 0.4203
36.43, 0.4203
36.52, 0.4203
36.63, 0.4154
36.72, 0.4106
36.83, 0.4057
36.93, 0.4008
37.03, 0.4008
37.13, 0.4008
37.23, 0.4008
37.33, 0.4008
37.43, 0.4057
37.53, 0.4106
37.64, 0.4106
37.74, 0.4154
37.84, 0.4203
37.94, 0.4203
38.04, 0.4154
38.14, 0.4106
38.24, 0.4106
38.35, 0.4057
38.44, 0.4008
38.54, 0.4008
38.65, 0.4008
38.75, 0.4008
38.85, 0.4008
38.96, 0.4106
39.06, 0.4057
39.16, 0.4106
39.26, 0.4154
39.36, 0.4203
39.46, 0.4203
39.56, 0.4203
39.67, 0.4154
39.76, 0.4154
39.86, 0.4106
39.96, 0.4057
40.06, 0.4008
40.17, 0.4008
40.27, 0.4008
40.37, 0.4008
40.47, 0.4057
40.57, 0.4057
40.68, 0.4106
40.78, 0.4203
40.88, 0.4203
40.98, 0.4154
41.08, 0.4203
41.18, 0.4154
41.28, 0.4106
41.38, 0.4057
41.48, 0.4008
41.59, 0.4008
41.69, 0.4008
41.79, 0.4008
41.89, 0.4008
41.99, 0.4008
42.09, 0.4106
42.19, 0.4106
42.30, 0.4203
42.40, 0.4203
42.50, 0.4203
42.60, 0.4203
42.70, 0.4106
42.80, 0.4057
42.90, 0.4057
43.00, 0.4008
43.10, 0.4008
43.20, 0.4008
43.31, 0.4057
43.41, 0.4057
43.51, 0.4057
43.61, 0.4057
43.71, 0.4106
43.81, 0.4154
43.92, 0.4154
44.02, 0.4203
44.12, 0.4154
44.22, 0.4154
44.32, 0.4106
44.42, 0.4057
44.52, 0.4008
44.63, 0.4008
44.72, 0.4008
44.83, 0.4008
44.93, 0.4008
45.03, 0.4057
45.13, 0.4106
45.23, 0.4106
45.34, 0.4154
45.44, 0.4154
45.54, 0.4203
45.64, 0.4203
45.74, 0.4154
45.84, 0.4106
45.94, 0.4057
46.04, 0.4008
46.15, 0.4008
46.24, 0.4008
46.35, 0.4008
46.45, 0.4057
46.55, 0.4057
46.65, 0.4106
46.75, 0.4106
46.86, 0.4154
46.96, 0.4203
47.05, 0.4203
47.15, 0.4203
47.26, 0.4106
47.36, 0.4057
47.46, 0.4057
47.56, 0.4008
47.66, 0.4008
47.76, 0.4008
47.87, 0.4008
47.97, 0.4008
48.07, 0.4008
48.17, 0.4057
48.27, 0.4106
48.37, 0.4154
48.47, 0.4203
48.58, 0.4203
48.68, 0.4203
48.78, 0.4154
48.88, 0.4106
48.98, 0.4057
49.08, 0.4057
49.18, 0.4008
49.29, 0.4008
49.39, 0.4008
49.49, 0.4008
49.59, 0.4057
49.69, 0.4057
49.79, 0.4106
49.89, 0.4154
49.99, 0.4203
50.10, 0.4203
50.19, 0.4203
50.29, 0.4154
50.39, 0.4154
50.50, 0.4106
50.60, 0.4057
50.70, 0.4008
50.80, 0.3959
50.91, 0.4008
51.00, 0.4008
51.11, 0.4008
51.21, 0.4008
51.31, 0.4057
51.41, 0.4154
51.51, 0.4154
51.61, 0.4203
51.71, 0.4203
51.81, 0.4154
51.92, 0.4106
52.02, 0.4106
52.12, 0.4008
52.22, 0.4008
52.33, 0.4008
52.42, 0.4008
52.53, 0.4008
52.62, 0.4057
52.73, 0.4008
52.83, 0.4057
52.93, 0.4106
53.03, 0.4154
53.13, 0.4154
53.24, 0.4154
53.33, 0.4203
53.44, 0.4106
53.54, 0.4057
53.64, 0.4057
53.74, 0.4008
53.84, 0.4008
53.94, 0.4008
54.04, 0.4008
54.14, 0.4008
54.25, 0.4008
54.35, 0.4057
54.45, 0.4106
54.55, 0.4154
54.65, 0.4154
54.76, 0.4154
54.86, 0.4154
54.96, 0.4154
55.05, 0.4106
55.16, 0.4057
55.26, 0.4008
55.36, 0.4008
55.46, 0.4008
55.56, 0.4008
55.67, 0.4008
55.76, 0.4008
55.86, 0.4008
55.97, 0.4057
56.07, 0.4154
56.17, 0.4154
56.27, 0.4203
56.37, 0.4154
56.47, 0.4154
56.57, 0.4106
56.67, 0.4008
56.78, 0.4008
56.88, 0.4008
56.98, 0.4008
57.08, 0.4008
57.18, 0.4008
57.28, 0.4008
57.39, 0.4057
57.49, 0.4057
57.59, 0.4106
57.69, 0.4154
57.79, 0.4154
57.89, 0.4106
57.99, 0.4154
58.09, 0.4106
58.23, 0.4057
58.30, 0.4008
58.40, 0.3959
58.50, 0.3959
58.60, 0.3959
58.70, 0.3959
58.80, 0.3959
58.90, 0.4008
59.01, 0.4057
59.11, 0.4057
59.21, 0.4106
59.31, 0.4154
59.41, 0.4106
59.51, 0.4106
59.62, 0.4106
59.71, 0.4057
59.82, 0.4008
59.92, 0.3959
60.02, 0.3959
60.12, 0.3959
60.23, 0.3959
60.32, 0.3959
60.43, 0.4008
60.52, 0.4008
60.62, 0.4008
60.73, 0.4057
60.83, 0.4106
60.93, 0.4154
61.03, 0.4154
61.13, 0.4106
61.24, 0.4057
61.34, 0.4008
61.44, 0.4008
61.54, 0.3959
61.64, 0.3910
61.74, 0.3959
61.84, 0.3959
61.94, 0.3959
62.04, 0.4008
62.14, 0.4008
62.25, 0.4057
62.35, 0.4106
62.45, 0.4106
62.55, 0.4106
62.65, 0.4106
62.76, 0.4057
62.85, 0.4057
62.96, 0.4008
63.05, 0.3959
63.16, 0.3959
63.26, 0.3959
63.36, 0.3959
63.46, 0.3959
63.56, 0.4008
63.67, 0.4057
63.77, 0.4057
63.87, 0.4106
63.97, 0.4106
64.07, 0.4154
64.17, 0.4106
64.28, 0.4106
64.38, 0.4057
64.48, 0.4008
64.58, 0.3959
64.68, 0.3959
64.78, 0.3959
64.88, 0.3959
64.98, 0.3959
65.09, 0.3959
65.19, 0.4008
65.29, 0.4057
65.39, 0.4106
65.49, 0.4106
65.59, 0.4106
65.69, 0.4154
65.80, 0.4106
65.89, 0.4057
66.00, 0.4008
66.09, 0.3959
66.20, 0.3959
66.30, 0.3959
66.40, 0.3959
66.50, 0.3910
66.60, 0.4008
66.70, 0.4008
66.80, 0.4057
66.91, 0.4106
67.01, 0.4154
67.11, 0.4154
67.21, 0.4106
67.32, 0.4106
67.41, 0.4057
67.51, 0.4008
67.61, 0.4008
67.71, 0.3959
67.82, 0.3959
67.92, 0.3959
68.02, 0.4008
68.12, 0.3959
68.22, 0.4008
68.33, 0.4008
68.43, 0.4057
68.53, 0.4106
68.63, 0.4106
68.73, 0.4154
68.83, 0.4106
68.93, 0.4057
69.03, 0.4008
69.13, 0.4008
69.24, 0.3959
69.34, 0.3910
69.44, 0.3959
69.54, 0.3959
69.64, 0.3959
69.74, 0.3959
69.84, 0.4008
69.94, 0.4057
70.05, 0.4106
70.15, 0.4154
70.25, 0.4106
70.35, 0.4106
70.46, 0.4057
70.55, 0.4008
70.66, 0.4008
70.76, 0.3959
70.86, 0.3959
70.96, 0.3959
71.06, 0.3959
71.16, 0.3959
71.26, 0.3959
71.36, 0.4008
71.46, 0.4057
71.57, 0.4106
71.67, 0.4106
71.77, 0.4106
71.87, 0.4106
71.97, 0.4057
72.07, 0.4008
72.17, 0.3959
72.27, 0.3910
72.38, 0.3959
72.47, 0.3959
72.58, 0.3910
72.68, 0.3910
72.78, 0.4008
72.88, 0.4008
72.98, 0.4057
73.09, 0.4057
73.19, 0.4106
73.29, 0.4106
73.39, 0.4106
73.49, 0.4008
73.59, 0.4008
73.69, 0.3959
73.79, 0.3910
73.89, 0.3910
74.00, 0.3910
74.10, 0.3910
74.20, 0.3910
74.30, 0.3959
74.40, 0.4008
74.50, 0.4008
74.60, 0.4057
74.70, 0.4106
74.81, 0.4106
74.91, 0.4106
75.01, 0.4057
75.11, 0.4008
75.21, 0.3959
75.31, 0.3910
75.41, 0.3910
75.51, 0.3910
75.62, 0.3959
75.72, 0.3959
75.82, 0.3959
75.92, 0.3959
76.02, 0.4008
76.12, 0.4106
76.23, 0.4106
76.32, 0.4106
76.43, 0.4057
76.53, 0.4008
76.63, 0.3959
76.73, 0.3959
76.83, 0.3910
76.94, 0.3910
77.03, 0.3910
77.14, 0.3910
77.24, 0.3959
77.34, 0.3959
77.44, 0.3959
77.54, 0.4008
77.64, 0.4057
77.75, 0.4106
77.84, 0.4106
77.95, 0.4106
78.05, 0.4057
78.15, 0.4008
78.25, 0.3959
78.35, 0.3910
78.45, 0.3910
78.56, 0.3959
78.66, 0.3910
78.76, 0.3910
78.86, 0.3959
78.96, 0.3959
79.06, 0.4057
79.16, 0.4057
79.27, 0.4057
79.37, 0.4106
79.47, 0.4057
79.57, 0.4008
79.67, 0.3959
79.77, 0.3910
79.87, 0.3910
79.97, 0.3910
80.07, 0.3910
80.17, 0.3910
80.28, 0.3910
80.38, 0.3959
80.48, 0.3959
80.58, 0.4008
80.68, 0.4057
80.79, 0.4057
80.89, 0.4057
80.98, 0.4057
81.09, 0.4008
81.19, 0.3959
81.29, 0.3910
81.39, 0.3910
81.49, 0.3861
81.60, 0.3910
81.69, 0.3910
81.80, 0.3910
81.90, 0.3959
82.00, 0.4008
82.10, 0.4057
82.20, 0.4057
82.31, 0.4057
82.41, 0.4057
82.50, 0.3959
82.60, 0.3959
82.71, 0.3910
82.81, 0.3910
82.91, 0.3861
83.01, 0.3861
83.11, 0.3861
83.22, 0.3910
83.32, 0.3910
83.42, 0.3959
83.52, 0.3959
83.62, 0.4057
83.72, 0.4057
83.82, 0.4057
83.92, 0.4008
84.03, 0.4008
84.12, 0.3959
84.23, 0.3861
84.33, 0.3910
84.43, 0.3861
84.53, 0.3861
84.63, 0.3861
84.73, 0.3910
84.83, 0.3959
84.94, 0.3959
85.05, 0.4057
85.14, 0.4057
85.24, 0.4057
85.34, 0.4008
85.44, 0.4057
85.55, 0.3959
85.65, 0.3910
85.74, 0.3861
85.85, 0.3812
85.95, 0.3861
86.05, 0.3861
86.15, 0.3861
86.25, 0.3910
86.35, 0.3910
86.45, 0.4008
86.56, 0.4057
86.65, 0.4057
86.76, 0.4008
86.86, 0.4008
86.96, 0.3959
87.07, 0.3910
87.16, 0.3861
87.27, 0.3812
87.37, 0.3861
87.47, 0.3861
87.57, 0.3910
87.67, 0.3910
87.77, 0.3910
87.87, 0.3959
87.98, 0.3959
88.07, 0.4008
88.18, 0.4057
88.28, 0.4057
88.38, 0.3959
88.48, 0.3959
88.58, 0.3910
88.68, 0.3861
88.78, 0.3861
88.89, 0.3861
88.99, 0.3861
89.09, 0.3861
89.19, 0.3861
89.29, 0.3959
89.39, 0.3959
89.49, 0.4008
89.60, 0.4008
89.70, 0.4008
89.80, 0.4008
89.90, 0.3959
90.00, 0.3861
90.10, 0.3812
90.20, 0.3812
90.31, 0.3861
90.41, 0.3812
90.51, 0.3861
90.60, 0.3861
90.71, 0.3910
90.81, 0.3959
90.91, 0.4008
91.01, 0.4008
91.12, 0.4008
91.21, 0.4008
91.31, 0.3959
91.42, 0.3959
91.52, 0.3861
91.62, 0.3812
91.72, 0.3812
91.83, 0.3812
91.92, 0.3861
92.02, 0.3861
92.13, 0.3910
92.23, 0.3959
92.33, 0.3959
92.43, 0.4057
92.53, 0.4008
92.63, 0.4008
92.74, 0.3959
92.83, 0.3910
92.94, 0.3861
93.04, 0.3861
93.14, 0.3861
93.24, 0.3861
93.34, 0.3861
93.44, 0.3910
93.54, 0.3910
93.64, 0.3910
93.75, 0.3959
93.86, 0.4008
93.95, 0.4008
94.05, 0.3959
94.15, 0.3959
94.26, 0.3910
94.36, 0.3861
94.46, 0.3861
94.56, 0.3861
94.66, 0.3861
94.76, 0.3861
94.86, 0.3861
94.96, 0.4252
95.07, 0.4888
95.16, 0.5425
95.27, 0.5816
95.37, 0.6012
95.47, 0.6061
95.57, 0.6061
95.67, 0.6012
95.77, 0.5963
95.87, 0.5963
95.97, 0.5963
96.07, 0.5914
96.18, 0.5914
96.28, 0.5914
96.38, 0.5865
96.48, 0.5914
96.59, 0.5914
96.68, 0.5963
96.79, 0.5963
96.89, 0.5914
96.99, 0.5865
97.09, 0.5767
97.19, 0.5767
97.29, 0.5670
97.39, 0.5670
97.49, 0.5670
97.60, 0.5670
97.70, 0.5670
97.80, 0.5670
97.90, 0.5718
98.00, 0.5718
98.10, 0.5816
98.20, 0.5816
98.30, 0.5816
98.41, 0.5718
98.51, 0.5718
98.61, 0.5621
98.71, 0.5621
98.81, 0.5621
98.92, 0.5572
99.01, 0.5621
99.12, 0.5621
99.22, 0.5621
99.32, 0.5670
99.42, 0.5670
99.52, 0.5767
99.62, 0.5718
99.73, 0.5670
99.83, 0.5621
99.93, 0.5572
100.03, 0.5523
100.13, 0.5523
100.23, 0.5474
100.34, 0.5523
100.43, 0.5474
100.54, 0.5523
100.64, 0.5523
100.74, 0.5572
100.84, 0.5572
100.94, 0.5621
101.04, 0.5621
101.14, 0.5621
101.25, 0.5572
101.35, 0.5523
101.45, 0.5425
101.55, 0.5425
101.65, 0.5474
101.75, 0.5425
101.85, 0.5425
101.95, 0.5474
102.06, 0.5474
102.16, 0.5523
102.26, 0.5523
102.36, 0.5572
102.46, 0.5572
102.56, 0.5572
102.67, 0.5523
102.76, 0.5474
102.87, 0.5474
102.97, 0.5474
103.07, 0.5425
103.17, 0.5376
103.28, 0.5376
103.37, 0.5376
103.47, 0.5425
103.58, 0.5474
103.68, 0.5523
103.78, 0.5523
103.88, 0.5523
103.98, 0.5523
104.08, 0.5474
104.18, 0.5474
104.28, 0.5376
104.39, 0.5376
104.49, 0.5376
104.59, 0.5327
104.69, 0.5327
104.79, 0.5376
104.89, 0.5376
104.99, 0.5376
105.09, 0.5425
105.20, 0.5523
105.30, 0.5523
105.40, 0.5523
105.50, 0.5474
105.60, 0.5425
105.71, 0.5376
105.80, 0.5327
105.91, 0.5327
106.01, 0.5327
106.11, 0.5327
106.21, 0.5327
106.31, 0.5327
106.42, 0.5376
106.51, 0.5425
106.61, 0.5474
106.72, 0.5474
106.82, 0.5474
106.92, 0.5376
107.02, 0.5376
107.12, 0.5327
107.22, 0.5279
107.32, 0.5279
107.43, 0.5279
107.53, 0.5279
107.63, 0.5279
107.73, 0.5327
107.83, 0.5327
107.93, 0.5425
108.04, 0.5425
108.13, 0.5425
108.24, 0.5425
108.34, 0.5425
108.44, 0.5327
108.54, 0.5327
108.64, 0.5279
108.74, 0.5279
108.84, 0.5279
108.95, 0.5279
109.05, 0.5327
109.15, 0.5327
109.25, 0.5327
109.35, 0.5376
109.45, 0.5425
109.55, 0.5425
109.66, 0.5425
109.75, 0.5376
109.86, 0.5376
109.96, 0.5425
110.06, 0.5327
110.16, 0.5279
110.26, 0.5279
110.36, 0.5279
110.47, 0.5279
110.57, 0.5279
110.67, 0.5327
110.77, 0.5376
110.87, 0.5767
110.97, 0.6256
111.08, 0.6549
111.18, 0.6794
111.28, 0.6843
111.38, 0.6843
111.48, 0.6843
111.58, 0.6843
111.69, 0.6745
111.78, 0.6745
111.88, 0.6745
111.99, 0.6696
112.09, 0.6745
112.19, 0.6745
112.29, 0.6794
112.39, 0.6794
112.49, 0.6794
112.59, 0.6745
112.69, 0.6696
112.80, 0.6647
112.90, 0.6598
113.00, 0.6549
113.10, 0.6549
113.20, 0.6500
113.31, 0.6500
113.41, 0.6500
113.51, 0.6549
113.61, 0.6549
113.71, 0.6549
113.81, 0.6598
113.92, 0.6598
114.01, 0.6598
114.12, 0.6598
114.22, 0.6549
114.32, 0.6452
114.42, 0.6452
114.52, 0.6403
114.62, 0.6403
114.72, 0.6403
114.82, 0.6403
114.93, 0.6403
115.03, 0.6452
115.13, 0.6452
115.23, 0.6500
115.33, 0.6549
115.43, 0.6549
115.54, 0.6549
115.63, 0.6500
115.74, 0.6452
115.84, 0.6403
115.94, 0.6354
116.04, 0.6354
116.14, 0.6354
116.25, 0.6354
116.35, 0.6354
116.45, 0.6354
116.55, 0.6403
116.65, 0.6403
116.75, 0.6500
116.85, 0.6500
116.95, 0.6500
117.06, 0.6500
117.16, 0.6403
117.26, 0.6403
117.36, 0.6354
117.46, 0.6403
117.56, 0.6305
117.66, 0.6305
117.76, 0.6305
117.87, 0.6354
117.96, 0.6354
118.07, 0.6403
118.17, 0.6452
118.27, 0.6452
118.37, 0.6452
118.47, 0.6452
118.57, 0.6403
118.68, 0.6403
118.78, 0.6354
118.88, 0.6305
118.98, 0.6256
119.08, 0.6256
119.18, 0.6305
119.28, 0.6305
119.38, 0.6305
119.49, 0.6354
119.59, 0.6354
119.69, 0.6403
119.79, 0.6452
119.89, 0.6452
119.99, 0.6403
120.09, 0.6403
120.20, 0.6354
120.30, 0.6305
120.40, 0.6305
120.50, 0.6305
120.60, 0.6305
120.70, 0.6256
120.80, 0.6256
120.91, 0.6256
121.01, 0.6305
121.11, 0.6354
121.21, 0.6403
121.31, 0.6403
121.41, 0.6452
121.52, 0.6403
121.62, 0.6354
121.72, 0.6305
121.82, 0.6305
121.92, 0.6256
122.02, 0.6207
122.12, 0.6256
122.22, 0.6256
122.33, 0.6256
122.43, 0.6256
122.52, 0.6305
122.63, 0.6354
122.73, 0.6403
122.83, 0.6403
122.93, 0.6403
123.03, 0.6403
123.13, 0.6354
123.24, 0.6256
123.34, 0.6305
123.44, 0.6256
123.54, 0.6207
123.64, 0.6207
123.74, 0.6256
123.84, 0.6256
123.95, 0.6256
124.05, 0.6305
124.15, 0.6354
124.25, 0.6354
124.35, 0.6354
124.45, 0.6354
124.55, 0.6305
124.65, 0.6354
124.76, 0.6305
124.86, 0.6256
124.96, 0.6256
125.06, 0.6256
125.16, 0.6256
125.26, 0.6256
125.36, 0.6256
125.47, 0.6305
125.57, 0.6305
125.66, 0.6354
125.77, 0.6354
125.87, 0.6354
125.98, 0.6256
126.07, 0.6403
126.17, 0.6696
126.27, 0.6989
126.38, 0.7283
126.48, 0.7380
126.58, 0.7478
126.68, 0.7478
126.78, 0.7478
126.88, 0.7527
126.99, 0.7527
127.09, 0.7527
127.19, 0.7576
127.29, 0.7576
127.39, 0.7576
127.49, 0.7625
127.59, 0.7527
127.70, 0.7429
127.80, 0.7429
127.89, 0.7380
128.00, 0.7331
128.10, 0.7380
128.20, 0.7380
128.30, 0.7380
128.40, 0.7380
128.51, 0.7380
128.61, 0.7429
128.71, 0.7429
128.81, 0.7478
128.91, 0.7478
129.01, 0.7478
129.11, 0.7429
129.22, 0.7380
129.32, 0.7331
129.42, 0.7283
129.52, 0.7234
129.62, 0.7234
129.72, 0.7234
129.83, 0.7234
129.93, 0.7283
130.04, 0.7283
130.16, 0.7283
130.23, 0.7380
130.34, 0.7380
130.44, 0.7380
130.53, 0.7331
130.64, 0.7331
130.74, 0.7331
130.84, 0.7234
130.94, 0.7234
131.04, 0.7185
131.14, 0.7185
131.24, 0.7185
131.34, 0.7136
131.44, 0.7185
131.55, 0.7234
131.65, 0.7234
131.75, 0.7283
131.85, 0.7331
131.95, 0.7331
132.06, 0.7283
132.16, 0.7234
132.26, 0.7234
132.36, 0.7136
132.46, 0.7136
132.56, 0.7136
132.66, 0.7136
132.76, 0.7136
132.87, 0.7136
132.97, 0.7136
133.07, 0.7185
133.17, 0.7234
133.27, 0.7283
133.37, 0.7283
133.47, 0.7283
133.57, 0.7283
133.68, 0.7185
133.77, 0.7185
133.87, 0.7136
133.98, 0.7136
134.08, 0.7136
134.19, 0.7087
134.28, 0.7136
134.38, 0.7087
134.49, 0.7234
134.59, 0.7136
134.69, 0.7185
134.79, 0.7234
134.89, 0.7234
134.99, 0.7185
135.09, 0.7185
135.19, 0.7185
135.30, 0.7136
135.40, 0.7087
135.50, 0.7087
135.60, 0.7038
135.70, 0.7038
135.80, 0.7038
135.90, 0.7038
136.01, 0.7087
136.11, 0.7087
136.21, 0.7136
136.31, 0.7185
136.41, 0.7185
136.51, 0.7185
136.62, 0.7185
136.72, 0.7185
136.82, 0.7136
136.92, 0.7087
137.02, 0.7087
137.12, 0.7038
137.22, 0.7038
137.32, 0.7038
137.42, 0.7038
137.53, 0.7087
137.63, 0.7087
137.73, 0.7136
137.83, 0.7234
137.93, 0.7185
138.03, 0.7283
138.13, 0.7185
138.23, 0.7136
138.34, 0.7087
138.44, 0.7087
138.54, 0.7038
138.64, 0.7087
138.74, 0.7038
138.84, 0.7087
138.94, 0.7136
139.04, 0.7136
139.15, 0.7185
139.25, 0.7136
139.35, 0.7234
139.45, 0.7185
139.55, 0.7234
139.66, 0.7478
139.76, 0.7771
139.86, 0.8065
139.96, 0.8260
140.06, 0.8407
140.17, 0.8602
140.26, 0.8749
140.36, 0.8895
140.46, 0.8993
140.56, 0.9140
140.66, 0.9189
140.77, 0.9286
140.87, 0.9384
140.97, 0.9384
141.07, 0.9384
141.17, 0.9384
141.27, 0.9335
141.37, 0.9335
141.48, 0.9286
141.58, 0.9335
141.68, 0.9238
141.78, 0.9238
141.88, 0.9238
141.98, 0.9286
