Sensor Name: ttx_224
Initial Resistance: 90 ohms
Start Time: 2024-11-01 23:48:23
Time (s), Voltage (V)
-1730482166.24, 2.14
-1730482166.14, 2.15
-1730482166.04, 2.14
-1730482165.94, 2.15
-1730482165.84, 2.15
-1730482165.74, 2.14
-1730482165.63, 2.15
-1730482165.53, 2.15
-1730482165.44, 2.14
-1730482165.33, 2.13
-1730482165.23, 2.14
-1730482165.12, 2.14
-1730482165.02, 2.13
-1730482164.92, 2.14
-1730482164.82, 2.13
-1730482164.72, 2.14
-1730482164.62, 2.14
-1730482164.52, 2.15
-1730482164.42, 2.14
-1730482164.31, 2.15
-1730482164.22, 2.15
-1730482164.11, 2.15
-1730482164.01, 2.15
-1730482163.91, 2.15
-1730482163.81, 2.14
-1730482163.71, 2.14
-1730482163.61, 2.14
-1730482163.51, 2.14
-1730482163.40, 2.14
-1730482163.31, 2.14
-1730482163.20, 2.14
-1730482163.10, 2.14
-1730482163.00, 2.14
-1730482162.90, 2.14
-1730482162.80, 2.15
-1730482162.70, 2.15
-1730482162.60, 2.15
-1730482162.49, 2.15
-1730482162.39, 2.15
-1730482162.29, 2.14
-1730482162.19, 2.14
-1730482162.09, 2.14
-1730482161.99, 2.14
-1730482161.89, 2.14
-1730482161.79, 2.14
-1730482161.68, 2.14
-1730482161.58, 2.15
-1730482161.45, 2.14
-1730482161.38, 2.15
-1730482161.28, 2.14
-1730482161.18, 2.15
-1730482161.07, 2.15
-1730482160.97, 2.15
-1730482160.87, 2.14
-1730482160.77, 2.15
-1730482160.67, 2.14
-1730482160.57, 2.14
-1730482160.47, 2.14
-1730482160.37, 2.14
-1730482160.27, 2.14
-1730482160.16, 2.14
-1730482160.06, 2.14
-1730482159.96, 2.15
-1730482159.86, 2.14
-1730482159.76, 2.15
-1730482159.66, 2.16
-1730482159.56, 2.15
-1730482159.45, 2.15
-1730482159.35, 2.15
-1730482159.25, 2.15
-1730482159.15, 2.14
-1730482159.04, 2.15
-1730482158.95, 2.14
-1730482158.84, 2.14
-1730482158.74, 2.15
-1730482158.64, 2.14
-1730482158.54, 2.15
-1730482158.44, 2.15
-1730482158.34, 2.14
-1730482158.24, 2.16
-1730482158.13, 2.15
-1730482158.03, 2.15
-1730482157.93, 2.15
-1730482157.83, 2.15
-1730482157.73, 2.15
-1730482157.63, 2.15
-1730482157.53, 2.14
-1730482157.42, 2.14
-1730482157.33, 2.15
-1730482157.22, 2.14
-1730482157.12, 2.15
-1730482157.02, 2.14
-1730482156.92, 2.14
-1730482156.82, 2.15
-1730482156.71, 2.15
-1730482156.61, 2.16
-1730482156.51, 2.16
-1730482156.41, 2.15
-1730482156.31, 2.15
-1730482156.21, 2.16
-1730482156.11, 2.15
-1730482156.00, 2.15
-1730482155.91, 2.14
-1730482155.81, 2.15
-1730482155.71, 2.14
-1730482155.61, 2.15
-1730482155.50, 2.14
-1730482155.40, 2.15
-1730482155.30, 2.15
-1730482155.20, 2.15
-1730482155.10, 2.15
-1730482154.99, 2.15
-1730482154.89, 2.15
-1730482154.79, 2.15
-1730482154.69, 2.16
-1730482154.59, 2.15
-1730482154.49, 2.15
-1730482154.39, 2.15
-1730482154.29, 2.15
-1730482154.19, 2.15
-1730482154.08, 2.15
-1730482153.98, 2.14
-1730482153.88, 2.15
-1730482153.77, 2.15
-1730482153.68, 2.15
-1730482153.57, 2.15
-1730482153.47, 2.16
-1730482153.37, 2.16
-1730482153.27, 2.15
-1730482153.17, 2.16
-1730482153.07, 2.16
-1730482152.96, 2.15
-1730482152.86, 2.14
-1730482152.76, 2.15
-1730482152.66, 2.15
-1730482152.56, 2.14
-1730482152.46, 2.15
-1730482152.36, 2.15
-1730482152.26, 2.14
-1730482152.16, 2.16
-1730482152.05, 2.15
-1730482151.96, 2.15
-1730482151.85, 2.15
-1730482151.75, 2.15
-1730482151.65, 2.16
-1730482151.54, 2.15
-1730482151.44, 2.16
-1730482151.34, 2.15
-1730482151.24, 2.15
-1730482151.14, 2.15
-1730482151.04, 2.15
-1730482150.94, 2.15
-1730482150.84, 2.15
-1730482150.73, 2.16
-1730482150.63, 2.15
-1730482150.54, 2.15
-1730482150.43, 2.16
-1730482150.33, 2.16
-1730482150.23, 2.16
-1730482150.13, 2.17
-1730482150.03, 2.16
-1730482149.93, 2.15
-1730482149.82, 2.15
-1730482149.72, 2.15
-1730482149.62, 2.15
-1730482149.52, 2.15
-1730482149.41, 2.15
-1730482149.32, 2.15
-1730482149.22, 2.15
-1730482149.11, 2.16
-1730482149.01, 2.15
-1730482148.91, 2.16
-1730482148.81, 2.16
-1730482148.71, 2.16
-1730482148.61, 2.16
-1730482148.51, 2.16
-1730482148.40, 2.16
-1730482148.30, 2.16
-1730482148.20, 2.15
-1730482148.10, 2.15
-1730482148.00, 2.15
-1730482147.90, 2.15
-1730482147.80, 2.15
-1730482147.70, 2.16
-1730482147.60, 2.15
-1730482147.49, 2.15
-1730482147.39, 2.16
-1730482147.29, 2.16
-1730482147.19, 2.16
-1730482147.09, 2.16
-1730482146.99, 2.16
-1730482146.89, 2.16
-1730482146.78, 2.15
-1730482146.68, 2.16
-1730482146.59, 2.15
-1730482146.48, 2.15
-1730482146.38, 2.15
-1730482146.28, 2.16
-1730482146.18, 2.16
-1730482146.08, 2.15
-1730482145.97, 2.16
-1730482145.87, 2.16
-1730482145.77, 2.16
-1730482145.67, 2.16
-1730482145.57, 2.16
-1730482145.46, 2.17
-1730482145.37, 2.16
-1730482145.27, 2.16
-1730482145.16, 2.15
-1730482145.06, 2.16
-1730482144.96, 2.15
-1730482144.86, 2.15
-1730482144.75, 2.16
-1730482144.65, 2.16
-1730482144.55, 2.16
-1730482144.45, 2.16
-1730482144.35, 2.16
-1730482144.25, 2.16
-1730482144.15, 2.17
-1730482144.05, 2.16
-1730482143.93, 2.16
-1730482143.85, 2.17
-1730482143.74, 2.16
-1730482143.64, 2.15
-1730482143.54, 2.16
-1730482143.44, 2.16
-1730482143.34, 2.15
-1730482143.24, 2.16
-1730482143.14, 2.16
-1730482143.04, 2.15
-1730482142.75, 2.16
-1730482142.74, 2.16
