Sensor Name: ttx_102Box
Initial Resistance: 90 ohms
Start Time: 2024-11-01 23:56:44
Time (s), Voltage (V)
-1730482126.32, 2.85
-1730482126.22, 2.86
-1730482126.12, 2.89
-1730482126.01, 2.90
-1730482125.91, 2.86
-1730482125.81, 2.83
-1730482125.71, 2.77
-1730482125.60, 2.75
-1730482125.50, 2.73
-1730482125.40, 2.75
-1730482125.30, 2.77
-1730482125.20, 2.79
-1730482125.10, 2.80
-1730482125.00, 2.83
-1730482124.89, 2.84
-1730482124.79, 2.87
-1730482124.67, 2.89
-1730482124.59, 2.86
-1730482124.49, 2.83
-1730482124.39, 2.79
-1730482124.29, 2.74
-1730482124.18, 2.74
-1730482124.09, 2.73
-1730482123.98, 2.76
-1730482123.88, 2.78
-1730482123.78, 2.79
-1730482123.68, 2.81
-1730482123.58, 2.83
-1730482123.48, 2.84
-1730482123.38, 2.87
-1730482123.28, 2.86
-1730482123.18, 2.83
-1730482123.07, 2.80
-1730482122.97, 2.77
-1730482122.87, 2.74
-1730482122.77, 2.73
-1730482122.67, 2.75
-1730482122.56, 2.76
-1730482122.47, 2.79
-1730482122.36, 2.80
-1730482122.26, 2.82
-1730482122.16, 2.83
-1730482122.06, 2.86
-1730482121.96, 2.86
-1730482121.85, 2.84
-1730482121.75, 2.81
-1730482121.65, 2.77
-1730482121.55, 2.75
-1730482121.45, 2.74
-1730482121.35, 2.75
-1730482121.25, 2.76
-1730482121.14, 2.77
-1730482121.04, 2.79
-1730482120.95, 2.82
-1730482120.84, 2.83
-1730482120.74, 2.85
-1730482120.64, 2.85
-1730482120.54, 2.84
-1730482120.44, 2.82
-1730482120.34, 2.78
-1730482120.23, 2.75
-1730482120.13, 2.74
-1730482120.03, 2.74
-1730482119.93, 2.74
-1730482119.83, 2.77
-1730482119.73, 2.78
-1730482119.63, 2.80
-1730482119.52, 2.83
-1730482119.42, 2.84
-1730482119.32, 2.86
-1730482119.22, 2.84
-1730482119.12, 2.83
-1730482119.02, 2.79
-1730482118.92, 2.76
-1730482118.81, 2.74
-1730482118.71, 2.73
-1730482118.62, 2.74
-1730482118.51, 2.75
-1730482118.41, 2.77
-1730482118.30, 2.79
-1730482118.21, 2.82
-1730482118.10, 2.86
-1730482118.00, 2.90
-1730482117.90, 2.93
-1730482117.80, 2.92
-1730482117.70, 2.88
-1730482117.60, 2.83
-1730482117.50, 2.77
-1730482117.40, 2.74
-1730482117.29, 2.74
-1730482117.19, 2.74
-1730482117.09, 2.75
-1730482116.99, 2.79
-1730482116.89, 2.82
-1730482116.78, 2.85
-1730482116.69, 2.87
-1730482116.58, 2.85
-1730482116.49, 2.83
-1730482116.38, 2.80
-1730482116.28, 2.75
-1730482116.18, 2.74
-1730482116.08, 2.72
-1730482115.98, 2.74
-1730482115.87, 2.75
-1730482115.78, 2.77
-1730482115.67, 2.79
-1730482115.57, 2.81
-1730482115.44, 2.83
-1730482115.37, 2.85
-1730482115.27, 2.86
-1730482115.17, 2.83
-1730482115.06, 2.80
-1730482114.96, 2.77
-1730482114.87, 2.73
-1730482114.76, 2.73
-1730482114.66, 2.73
-1730482114.56, 2.75
-1730482114.46, 2.76
-1730482114.35, 2.76
-1730482114.25, 2.80
-1730482114.15, 2.82
-1730482114.05, 2.83
-1730482113.95, 2.87
-1730482113.85, 2.86
-1730482113.75, 2.84
-1730482113.64, 2.81
-1730482113.55, 2.78
-1730482113.44, 2.73
