Sensor Name: ttx_104
Initial Resistance: 90 ohms
Start Time: 2024-11-02 00:58:06
Time (s), Voltage (V)
-1730482145.69, 1.08
-1730482145.57, 1.08
-1730482145.46, 1.07
-1730482145.34, 1.07
-1730482145.22, 1.07
-1730482145.11, 1.07
-1730482144.99, 1.07
-1730482144.87, 1.06
-1730482144.76, 1.07
-1730482144.64, 1.07
-1730482144.52, 1.07
-1730482144.41, 1.08
-1730482144.29, 1.09
-1730482144.17, 1.09
-1730482144.06, 1.08
-1730482143.94, 1.08
-1730482143.82, 1.07
-1730482143.71, 1.07
-1730482143.59, 1.07
-1730482143.47, 1.07
-1730482143.36, 1.07
-1730482143.24, 1.07
-1730482143.12, 1.08
-1730482143.01, 1.07
-1730482142.89, 1.08
-1730482142.77, 1.08
-1730482142.66, 1.09
-1730482142.54, 1.08
-1730482142.43, 1.08
-1730482142.31, 1.08
-1730482142.19, 1.07
-1730482142.08, 1.07
-1730482141.96, 1.06
-1730482141.84, 1.06
-1730482141.73, 1.07
-1730482141.61, 1.06
-1730482141.49, 1.06
-1730482141.38, 1.07
-1730482141.26, 1.07
-1730482141.13, 1.08
-1730482141.01, 1.08
-1730482140.89, 1.08
-1730482140.78, 1.08
-1730482140.66, 1.07
-1730482140.54, 1.07
-1730482140.43, 1.07
-1730482140.31, 1.06
-1730482140.19, 1.06
-1730482140.08, 1.06
-1730482139.96, 1.06
-1730482139.85, 1.06
-1730482139.73, 1.07
-1730482139.61, 1.07
-1730482139.50, 1.08
-1730482139.38, 1.08
-1730482139.26, 1.08
-1730482139.14, 1.09
-1730482139.03, 1.08
-1730482138.91, 1.07
-1730482138.80, 1.06
-1730482138.68, 1.06
-1730482138.56, 1.06
-1730482138.45, 1.06
-1730482138.33, 1.06
-1730482138.22, 1.06
-1730482138.10, 1.06
-1730482137.98, 1.07
-1730482137.85, 1.07
-1730482137.71, 1.08
-1730482137.60, 1.08
-1730482137.48, 1.08
-1730482137.36, 1.07
-1730482137.25, 1.07
-1730482137.13, 1.07
-1730482137.02, 1.06
-1730482136.90, 1.06
-1730482136.78, 1.06
-1730482136.66, 1.06
-1730482136.55, 1.06
-1730482136.43, 1.06
-1730482136.32, 1.07
-1730482136.20, 1.07
-1730482136.08, 1.07
-1730482135.97, 1.08
-1730482135.85, 1.08
-1730482135.73, 1.07
-1730482135.62, 1.07
-1730482135.50, 1.07
-1730482135.38, 1.05
-1730482135.26, 1.06
-1730482135.15, 1.06
-1730482135.03, 1.06
-1730482134.92, 1.06
-1730482134.80, 1.06
-1730482134.68, 1.06
-1730482134.57, 1.07
-1730482134.45, 1.07
-1730482134.33, 1.08
-1730482134.22, 1.08
-1730482134.10, 1.07
-1730482133.98, 1.07
-1730482133.87, 1.06
-1730482133.75, 1.05
-1730482133.64, 1.05
-1730482133.52, 1.05
-1730482133.40, 1.06
-1730482133.28, 1.06
-1730482133.17, 1.06
-1730482133.05, 1.06
-1730482132.94, 1.07
-1730482132.82, 1.07
-1730482132.70, 1.08
-1730482132.59, 1.08
-1730482132.47, 1.07
-1730482132.35, 1.07
-1730482132.24, 1.06
-1730482132.12, 1.05
-1730482132.00, 1.05
-1730482131.88, 1.05
-1730482131.77, 1.05
-1730482131.65, 1.05
-1730482131.54, 1.06
-1730482131.42, 1.06
-1730482131.30, 1.06
-1730482131.19, 1.07
-1730482131.07, 1.08
-1730482130.95, 1.07
-1730482130.84, 1.06
-1730482130.72, 1.07
-1730482130.60, 1.06
-1730482130.49, 1.05
-1730482130.37, 1.06
-1730482130.25, 1.05
-1730482130.14, 1.05
-1730482130.02, 1.06
-1730482129.90, 1.05
-1730482129.79, 1.06
-1730482129.67, 1.06
-1730482129.56, 1.07
-1730482129.44, 1.07
-1730482129.32, 1.07
-1730482129.21, 1.07
-1730482129.09, 1.06
-1730482128.97, 1.06
-1730482128.85, 1.06
-1730482128.74, 1.05
-1730482128.62, 1.05
-1730482128.51, 1.06
-1730482128.39, 1.05
-1730482128.27, 1.05
-1730482128.16, 1.06
-1730482128.04, 1.06
-1730482127.92, 1.07
-1730482127.81, 1.07
-1730482127.69, 1.07
-1730482127.57, 1.07
-1730482127.46, 1.06
-1730482127.34, 1.05
-1730482127.20, 1.05
-1730482126.97, 1.05
-1730482126.86, 1.05
-1730482126.74, 1.05
-1730482126.62, 1.05
-1730482126.51, 1.05
-1730482126.39, 1.05
-1730482126.27, 1.06
-1730482126.15, 1.06
-1730482126.04, 1.07
-1730482125.92, 1.06
-1730482125.81, 1.06
-1730482125.69, 1.06
-1730482125.56, 1.05
-1730482125.44, 1.05
-1730482125.32, 1.05
-1730482125.21, 1.05
-1730482125.09, 1.05
-1730482124.98, 1.05
-1730482124.86, 1.05
-1730482124.74, 1.06
-1730482124.63, 1.06
-1730482124.52, 1.06
-1730482124.41, 1.07
-1730482124.29, 1.07
-1730482124.17, 1.07
-1730482124.06, 1.06
-1730482123.94, 1.06
-1730482123.83, 1.06
-1730482123.71, 1.04
-1730482123.59, 1.04
-1730482123.46, 1.05
-1730482123.34, 1.05
-1730482123.23, 1.05
-1730482123.11, 1.06
-1730482122.99, 1.05
-1730482122.88, 1.06
-1730482122.76, 1.06
-1730482122.64, 1.06
-1730482122.52, 1.06
-1730482122.41, 1.06
-1730482122.30, 1.06
-1730482122.18, 1.05
-1730482122.07, 1.04
-1730482121.94, 1.04
-1730482121.82, 1.04
-1730482121.71, 1.04
-1730482121.60, 1.05
-1730482121.48, 1.05
-1730482121.36, 1.05
-1730482121.25, 1.06
-1730482121.13, 1.06
-1730482121.01, 1.06
-1730482120.90, 1.06
-1730482120.78, 1.06
-1730482120.66, 1.05
-1730482120.55, 1.05
-1730482120.44, 1.05
-1730482120.33, 1.04
-1730482120.22, 1.04
-1730482120.11, 1.04
-1730482120.00, 1.04
-1730482119.89, 1.05
-1730482119.78, 1.05
-1730482119.67, 1.05
-1730482119.55, 1.06
-1730482119.42, 1.05
-1730482119.31, 1.06
-1730482119.20, 1.06
-1730482119.09, 1.04
-1730482118.98, 1.05
-1730482118.85, 1.04
-1730482118.73, 1.04
-1730482118.62, 1.04
-1730482118.50, 1.04
-1730482118.39, 1.04
-1730482118.28, 1.04
-1730482118.17, 1.05
-1730482118.06, 1.05
-1730482117.95, 1.05
-1730482117.84, 1.06
-1730482117.73, 1.06
-1730482117.62, 1.06
-1730482117.51, 1.05
-1730482117.40, 1.04
-1730482117.29, 1.05
-1730482117.18, 1.04
-1730482117.07, 1.03
-1730482116.96, 1.04
-1730482116.83, 1.04
-1730482116.72, 1.04
-1730482116.61, 1.04
-1730482116.48, 1.04
-1730482116.37, 1.06
-1730482116.24, 1.06
-1730482116.09, 1.06
-1730482115.97, 1.05
-1730482115.86, 1.05
-1730482115.74, 1.04
-1730482115.62, 1.04
-1730482115.50, 1.04
-1730482115.39, 1.03
-1730482115.28, 1.04
-1730482115.17, 1.04
-1730482115.06, 1.04
-1730482114.94, 1.05
-1730482114.82, 1.05
-1730482114.70, 1.06
-1730482114.58, 1.06
-1730482114.47, 1.06
-1730482114.36, 1.06
-1730482114.24, 1.05
-1730482114.12, 1.05
-1730482114.00, 1.04
-1730482113.89, 1.04
-1730482113.78, 1.03
-1730482113.65, 1.04
-1730482113.54, 1.04
-1730482113.43, 1.04
-1730482113.32, 1.04
-1730482113.19, 1.05
-1730482113.07, 1.05
-1730482112.96, 1.06
-1730482112.85, 1.06
-1730482112.72, 1.05
-1730482112.60, 1.05
-1730482112.49, 1.05
-1730482112.37, 1.04
-1730482112.25, 1.04
-1730482112.14, 1.04
-1730482112.02, 1.03
-1730482111.91, 1.04
-1730482111.81, 1.04
-1730482111.69, 1.04
-1730482111.58, 1.05
-1730482111.46, 1.05
-1730482111.35, 1.06
-1730482111.22, 1.05
-1730482111.11, 1.05
-1730482110.99, 1.05
-1730482110.88, 1.04
-1730482110.77, 1.04
-1730482110.66, 1.03
-1730482110.55, 1.03
-1730482110.44, 1.03
-1730482110.33, 1.04
-1730482110.22, 1.03
-1730482110.11, 1.04
-1730482110.00, 1.04
-1730482109.89, 1.05
-1730482109.77, 1.05
-1730482109.66, 1.05
-1730482109.55, 1.05
-1730482109.44, 1.05
-1730482109.33, 1.04
-1730482109.21, 1.04
-1730482109.09, 1.03
-1730482108.96, 1.03
-1730482108.85, 1.03
-1730482108.74, 1.03
-1730482108.63, 1.04
-1730482108.52, 1.03
-1730482108.41, 1.04
-1730482108.29, 1.05
-1730482108.18, 1.05
-1730482108.06, 1.05
-1730482107.94, 1.05
-1730482107.83, 1.04
-1730482107.71, 1.04
-1730482107.59, 1.03
-1730482107.48, 1.03
-1730482107.36, 1.03
-1730482107.25, 1.03
-1730482107.13, 1.03
-1730482107.02, 1.03
-1730482106.90, 1.04
-1730482106.79, 1.04
-1730482106.68, 1.05
-1730482106.56, 1.05
-1730482106.45, 1.05
-1730482106.31, 1.05
-1730482106.20, 1.04
-1730482106.08, 1.04
-1730482105.95, 1.03
-1730482105.82, 1.03
-1730482105.71, 1.03
-1730482105.60, 1.03
-1730482105.49, 1.03
-1730482105.38, 1.03
-1730482105.26, 1.03
-1730482105.15, 1.03
-1730482105.03, 1.04
-1730482104.92, 1.05
-1730482104.79, 1.04
-1730482104.68, 1.05
-1730482104.57, 1.04
-1730482104.46, 1.04
-1730482104.35, 1.03
-1730482104.23, 1.03
-1730482104.11, 1.02
-1730482104.00, 1.03
-1730482103.88, 1.03
-1730482103.77, 1.03
-1730482103.65, 1.03
-1730482103.54, 1.04
-1730482103.43, 1.04
-1730482103.32, 1.04
-1730482103.19, 1.05
-1730482103.09, 1.05
-1730482102.98, 1.03
-1730482102.87, 1.03
-1730482102.74, 1.03
-1730482102.58, 1.03
-1730482102.45, 1.02
-1730482102.33, 1.02
-1730482102.21, 1.03
-1730482102.09, 1.03
-1730482101.95, 1.03
-1730482101.83, 1.03
-1730482101.71, 1.04
-1730482101.60, 1.04
-1730482101.48, 1.04
-1730482101.37, 1.04
-1730482101.24, 1.03
-1730482101.10, 1.03
-1730482100.99, 1.02
-1730482100.86, 1.02
-1730482100.75, 1.02
-1730482100.62, 1.02
-1730482100.50, 1.02
-1730482100.37, 1.02
-1730482100.25, 1.03
-1730482100.13, 1.03
-1730482100.01, 1.04
-1730482099.90, 1.04
-1730482099.78, 1.04
-1730482099.67, 1.04
-1730482099.55, 1.03
-1730482099.43, 1.03
-1730482099.32, 1.02
-1730482099.20, 1.02
-1730482099.08, 1.02
-1730482098.96, 1.02
-1730482098.85, 1.01
-1730482098.73, 1.02
-1730482098.61, 1.02
-1730482098.50, 1.03
-1730482098.39, 1.03
-1730482098.26, 1.03
-1730482098.15, 1.04
-1730482098.03, 1.04
-1730482097.91, 1.03
-1730482097.80, 1.03
-1730482097.69, 1.02
-1730482097.57, 1.02
-1730482097.44, 1.02
-1730482097.31, 1.01
-1730482097.20, 1.02
-1730482097.08, 1.02
-1730482096.95, 1.02
-1730482096.83, 1.03
-1730482096.70, 1.03
-1730482096.57, 1.04
-1730482096.46, 1.03
-1730482096.34, 1.04
-1730482096.22, 1.03
-1730482096.10, 1.02
-1730482095.99, 1.02
-1730482095.87, 1.02
-1730482095.75, 1.01
-1730482095.64, 1.02
-1730482095.49, 1.02
-1730482095.30, 1.02
-1730482095.19, 1.02
-1730482095.07, 1.02
-1730482094.95, 1.03
-1730482094.83, 1.03
-1730482094.72, 1.03
-1730482094.60, 1.03
-1730482094.47, 1.03
-1730482094.35, 1.01
-1730482094.22, 1.01
-1730482094.10, 1.01
-1730482093.98, 1.01
-1730482093.86, 1.02
-1730482093.72, 1.01
-1730482093.59, 1.02
-1730482093.46, 1.02
-1730482093.31, 1.02
-1730482093.19, 1.03
-1730482093.06, 1.03
-1730482092.94, 1.04
-1730482092.82, 1.03
-1730482092.68, 1.02
-1730482092.57, 1.02
-1730482092.42, 1.01
-1730482092.30, 1.01
-1730482092.17, 1.01
-1730482092.05, 1.02
-1730482091.93, 1.02
-1730482091.79, 1.02
-1730482091.66, 1.03
-1730482091.52, 1.03
-1730482091.39, 1.03
-1730482091.26, 1.03
-1730482091.12, 1.03
-1730482090.99, 1.03
-1730482090.87, 1.02
-1730482090.76, 1.02
-1730482090.64, 1.01
-1730482090.51, 1.01
-1730482090.32, 1.01
-1730482090.09, 1.01
-1730482089.97, 1.01
-1730482089.85, 1.01
-1730482089.71, 1.02
-1730482089.57, 1.02
-1730482089.44, 1.02
-1730482089.32, 1.03
-1730482089.19, 1.03
-1730482089.07, 1.02
-1730482088.95, 1.02
-1730482088.82, 1.02
-1730482088.69, 1.01
-1730482088.55, 1.00
-1730482088.43, 1.00
-1730482088.30, 1.01
-1730482088.18, 1.01
-1730482088.06, 1.01
-1730482087.93, 1.02
-1730482087.80, 1.02
-1730482087.67, 1.02
-1730482087.55, 1.03
-1730482087.42, 1.02
-1730482087.30, 1.02
-1730482087.19, 1.02
-1730482087.06, 1.01
-1730482086.94, 1.01
-1730482086.81, 1.00
-1730482086.68, 1.01
-1730482086.56, 1.01
-1730482086.43, 1.01
-1730482086.32, 1.01
-1730482086.19, 1.01
-1730482086.08, 1.02
-1730482085.96, 1.03
-1730482085.84, 1.02
-1730482085.72, 1.02
-1730482085.59, 1.02
-1730482085.46, 1.01
-1730482085.34, 1.01
-1730482085.21, 1.01
-1730482085.10, 1.01
-1730482084.96, 1.00
-1730482084.85, 1.00
-1730482084.73, 1.01
-1730482084.61, 1.01
-1730482084.50, 1.01
-1730482084.38, 1.02
-1730482084.26, 1.02
-1730482084.15, 1.03
-1730482084.03, 1.02
-1730482083.91, 1.02
-1730482083.80, 1.01
-1730482083.68, 1.01
-1730482083.56, 1.01
-1730482083.45, 1.00
-1730482083.33, 1.00
-1730482083.20, 1.01
-1730482083.06, 1.01
-1730482082.95, 1.01
-1730482082.83, 1.01
-1730482082.71, 1.02
-1730482082.58, 1.02
-1730482082.46, 1.02
-1730482082.35, 1.02
-1730482082.23, 1.02
-1730482082.10, 1.01
-1730482081.99, 1.00
-1730482081.86, 1.01
-1730482081.74, 1.00
-1730482081.62, 1.01
-1730482081.50, 1.00
-1730482081.38, 1.01
-1730482081.25, 1.01
-1730482081.13, 1.01
-1730482081.02, 1.02
-1730482080.90, 1.02
-1730482080.78, 1.02
-1730482080.67, 1.02
-1730482080.55, 1.01
-1730482080.43, 1.01
-1730482080.32, 1.00
-1730482080.20, 1.01
-1730482080.08, 1.00
-1730482079.97, 1.00
-1730482079.85, 1.00
-1730482079.74, 1.00
-1730482079.62, 1.01
-1730482079.50, 1.01
-1730482079.39, 1.01
-1730482079.27, 1.02
-1730482079.15, 1.02
-1730482079.04, 1.02
-1730482078.92, 1.01
-1730482078.80, 1.00
-1730482078.69, 1.01
-1730482078.57, 1.00
-1730482078.46, 0.99
-1730482078.35, 1.00
-1730482078.22, 1.00
-1730482078.11, 1.00
-1730482077.99, 1.01
-1730482077.87, 1.00
-1730482077.75, 1.01
-1730482077.64, 1.02
-1730482077.41, 1.01
