Sensor Name: ttx_224
Initial Resistance: 70 ohms
Start Time: 2024-11-01 23:43:27
Time (s), Voltage (V)
-1730482173.43, 1.81
-1730482173.33, 1.82
-1730482173.23, 1.81
-1730482173.13, 1.81
-1730482173.02, 1.81
-1730482172.93, 1.80
-1730482172.83, 1.80
-1730482172.72, 1.80
-1730482172.57, 1.81
-1730482172.47, 1.81
-1730482172.42, 1.80
-1730482172.32, 1.81
-1730482172.22, 1.82
-1730482172.12, 1.81
-1730482172.00, 1.82
-1730482171.92, 1.81
-1730482171.80, 1.81
-1730482171.72, 1.80
-1730482171.60, 1.81
-1730482171.52, 1.80
-1730482171.40, 1.81
-1730482171.30, 1.80
-1730482171.20, 1.81
-1730482171.10, 1.80
-1730482171.00, 1.81
-1730482170.90, 1.80
-1730482170.80, 1.81
-1730482170.70, 1.81
-1730482170.60, 1.82
-1730482170.50, 1.81
-1730482170.40, 1.81
-1730482170.27, 1.80
-1730482170.19, 1.81
-1730482170.09, 1.80
-1730482169.99, 1.80
-1730482169.89, 1.80
-1730482169.79, 1.81
-1730482169.69, 1.80
-1730482169.59, 1.80
-1730482169.49, 1.80
-1730482169.39, 1.80
-1730482169.29, 1.81
-1730482169.17, 1.82
-1730482169.07, 1.81
-1730482168.95, 1.81
-1730482168.85, 1.81
-1730482168.77, 1.81
-1730482168.67, 1.80
-1730482168.56, 1.80
-1730482168.47, 1.80
-1730482168.35, 1.80
-1730482168.27, 1.80
-1730482168.15, 1.80
-1730482168.05, 1.81
-1730482167.94, 1.80
-1730482167.87, 1.81
-1730482167.75, 1.80
-1730482167.65, 1.81
-1730482167.55, 1.81
-1730482167.46, 1.81
-1730482167.34, 1.80
-1730482167.24, 1.80
-1730482167.16, 1.80
-1730482167.04, 1.80
-1730482166.95, 1.80
-1730482166.84, 1.80
-1730482166.74, 1.80
-1730482166.64, 1.81
-1730482166.52, 1.80
-1730482166.44, 1.80
-1730482166.34, 1.81
-1730482166.24, 1.80
-1730482166.14, 1.81
-1730482166.02, 1.81
-1730482165.94, 1.80
-1730482165.84, 1.81
-1730482165.72, 1.80
-1730482165.61, 1.80
-1730482165.52, 1.80
-1730482165.42, 1.79
-1730482165.31, 1.79
-1730482165.21, 1.80
-1730482165.12, 1.80
-1730482165.02, 1.80
-1730482164.92, 1.81
-1730482164.83, 1.80
-1730482164.72, 1.81
-1730482164.61, 1.80
-1730482164.52, 1.81
-1730482164.39, 1.80
-1730482164.31, 1.80
-1730482164.21, 1.79
-1730482164.09, 1.80
-1730482164.01, 1.80
-1730482163.91, 1.80
-1730482163.81, 1.80
-1730482163.71, 1.80
-1730482163.61, 1.80
-1730482163.49, 1.80
-1730482163.41, 1.80
-1730482163.29, 1.81
-1730482163.21, 1.80
-1730482163.09, 1.81
-1730482162.99, 1.80
-1730482162.89, 1.80
-1730482162.77, 1.80
-1730482162.69, 1.80
-1730482162.59, 1.79
-1730482162.49, 1.80
-1730482162.39, 1.80
-1730482162.29, 1.79
-1730482162.18, 1.79
-1730482162.08, 1.80
-1730482161.98, 1.80
-1730482161.86, 1.81
-1730482161.78, 1.80
-1730482161.68, 1.81
-1730482161.58, 1.80
-1730482161.48, 1.81
-1730482161.38, 1.79
-1730482161.26, 1.80
-1730482161.16, 1.79
-1730482161.07, 1.79
-1730482160.96, 1.79
-1730482160.86, 1.80
-1730482160.76, 1.80
-1730482160.66, 1.80
-1730482160.56, 1.80
-1730482160.46, 1.80
-1730482160.36, 1.81
-1730482160.26, 1.80
-1730482160.16, 1.80
-1730482160.04, 1.80
-1730482159.94, 1.80
-1730482159.85, 1.79
-1730482159.76, 1.80
-1730482159.66, 1.80
-1730482159.54, 1.79
-1730482159.44, 1.79
-1730482159.35, 1.80
-1730482159.24, 1.80
-1730482159.14, 1.79
-1730482159.04, 1.80
-1730482158.93, 1.80
-1730482158.85, 1.80
-1730482158.73, 1.81
-1730482158.65, 1.80
-1730482158.53, 1.80
-1730482158.43, 1.80
-1730482158.33, 1.79
-1730482158.21, 1.80
-1730482158.11, 1.79
-1730482158.03, 1.79
-1730482157.92, 1.79
-1730482157.82, 1.79
-1730482157.73, 1.80
-1730482157.62, 1.80
-1730482157.51, 1.80
-1730482157.41, 1.80
-1730482157.30, 1.80
-1730482157.20, 1.80
-1730482157.11, 1.80
-1730482157.01, 1.80
-1730482156.91, 1.79
-1730482156.81, 1.79
-1730482156.71, 1.79
-1730482156.61, 1.79
-1730482156.50, 1.79
-1730482156.40, 1.79
-1730482156.29, 1.80
-1730482156.20, 1.80
-1730482156.07, 1.79
-1730482156.01, 1.80
-1730482155.88, 1.80
-1730482155.78, 1.80
-1730482155.68, 1.80
-1730482155.58, 1.80
-1730482155.50, 1.79
-1730482155.34, 1.80
-1730482155.24, 1.79
-1730482155.15, 1.79
-1730482155.09, 1.79
-1730482154.96, 1.79
-1730482154.89, 1.79
-1730482154.78, 1.79
-1730482154.68, 1.79
-1730482154.57, 1.80
-1730482154.48, 1.80
-1730482154.37, 1.80
-1730482154.29, 1.80
-1730482154.16, 1.80
-1730482154.08, 1.79
-1730482153.96, 1.79
-1730482153.87, 1.79
-1730482153.77, 1.79
-1730482153.66, 1.79
-1730482153.56, 1.79
-1730482153.46, 1.79
-1730482153.37, 1.79
-1730482153.09, 1.79
-1730482152.95, 1.80
-1730482152.87, 1.80
-1730482152.81, 1.79
-1730482152.75, 1.80
-1730482152.72, 1.80
-1730482152.65, 1.79
-1730482152.54, 1.79
-1730482152.43, 1.79
-1730482152.34, 1.79
-1730482152.26, 1.79
-1730482152.15, 1.79
-1730482152.06, 1.78
-1730482151.95, 1.79
-1730482151.85, 1.79
-1730482151.72, 1.79
-1730482151.65, 1.79
-1730482151.54, 1.80
-1730482151.44, 1.80
-1730482151.35, 1.80
-1730482151.24, 1.80
-1730482151.12, 1.79
-1730482151.02, 1.79
-1730482150.92, 1.79
-1730482150.83, 1.79
-1730482150.74, 1.79
-1730482150.62, 1.79
-1730482150.52, 1.80
-1730482150.35, 1.79
-1730482150.30, 1.79
-1730482150.22, 1.80
-1730482150.11, 1.80
-1730482150.01, 1.79
-1730482149.92, 1.80
-1730482149.83, 1.80
-1730482149.72, 1.78
-1730482149.62, 1.79
-1730482149.50, 1.79
-1730482149.42, 1.79
-1730482149.30, 1.79
-1730482149.22, 1.78
-1730482149.10, 1.79
-1730482148.99, 1.79
-1730482148.90, 1.79
-1730482148.79, 1.79
-1730482148.71, 1.79
-1730482148.59, 1.79
-1730482148.49, 1.79
-1730482148.38, 1.80
-1730482148.29, 1.79
-1730482148.20, 1.79
-1730482148.09, 1.79
-1730482147.99, 1.79
-1730482147.89, 1.79
-1730482147.79, 1.79
-1730482147.69, 1.79
-1730482147.57, 1.79
-1730482147.47, 1.79
-1730482147.35, 1.78
-1730482147.28, 1.80
-1730482147.15, 1.80
-1730482147.06, 1.79
-1730482146.96, 1.80
-1730482146.89, 1.79
-1730482146.76, 1.79
-1730482146.66, 1.79
-1730482146.57, 1.79
-1730482146.47, 1.79
-1730482146.35, 1.79
-1730482146.25, 1.79
-1730482146.15, 1.78
-1730482146.08, 1.79
-1730482145.96, 1.78
-1730482145.87, 1.79
-1730482145.74, 1.79
-1730482145.66, 1.80
-1730482145.54, 1.79
-1730482145.46, 1.80
-1730482145.36, 1.79
-1730482145.24, 1.79
-1730482145.16, 1.79
-1730482145.06, 1.79
-1730482144.95, 1.79
-1730482144.84, 1.79
-1730482144.71, 1.79
-1730482144.63, 1.79
-1730482144.55, 1.78
-1730482144.45, 1.79
-1730482144.35, 1.79
-1730482144.24, 1.79
-1730482144.13, 1.80
-1730482144.04, 1.80
-1730482143.93, 1.79
-1730482143.84, 1.79
-1730482143.73, 1.78
-1730482143.63, 1.78
-1730482143.53, 1.79
-1730482143.42, 1.79
-1730482143.33, 1.78
-1730482143.23, 1.78
-1730482143.13, 1.79
-1730482143.02, 1.78
-1730482142.92, 1.79
-1730482142.83, 1.78
-1730482142.73, 1.79
-1730482142.61, 1.79
-1730482142.52, 1.80
-1730482142.42, 1.79
-1730482142.30, 1.79
-1730482142.22, 1.79
-1730482142.12, 1.78
-1730482142.02, 1.78
-1730482141.92, 1.78
-1730482141.81, 1.78
-1730482141.72, 1.78
-1730482141.60, 1.78
-1730482141.49, 1.79
-1730482141.39, 1.79
-1730482141.31, 1.79
-1730482141.18, 1.80
-1730482141.09, 1.79
-1730482141.01, 1.79
-1730482140.88, 1.79
-1730482140.81, 1.78
-1730482140.68, 1.78
-1730482140.59, 1.78
-1730482140.49, 1.79
-1730482140.40, 1.78
-1730482140.29, 1.78
-1730482140.20, 1.79
-1730482140.09, 1.78
-1730482139.99, 1.79
-1730482139.87, 1.78
-1730482139.79, 1.79
-1730482139.68, 1.79
-1730482139.59, 1.79
-1730482139.46, 1.79
-1730482139.37, 1.78
-1730482139.27, 1.78
-1730482139.18, 1.78
-1730482139.07, 1.78
-1730482138.96, 1.78
-1730482138.87, 1.78
-1730482138.77, 1.78
-1730482138.68, 1.78
-1730482138.57, 1.78
-1730482138.46, 1.79
-1730482138.37, 1.79
-1730482138.27, 1.79
-1730482138.15, 1.78
-1730482138.05, 1.79
-1730482137.95, 1.78
-1730482137.85, 1.78
-1730482137.76, 1.78
-1730482137.66, 1.77
-1730482137.54, 1.78
-1730482137.46, 1.78
-1730482137.34, 1.78
-1730482137.26, 1.78
-1730482137.15, 1.79
-1730482137.05, 1.78
-1730482136.94, 1.79
-1730482136.85, 1.79
-1730482136.74, 1.78
-1730482136.65, 1.79
-1730482136.54, 1.78
-1730482136.45, 1.79
-1730482136.34, 1.78
-1730482136.24, 1.79
-1730482136.14, 1.77
-1730482136.03, 1.78
-1730482135.94, 1.78
-1730482135.83, 1.78
-1730482135.72, 1.78
-1730482135.63, 1.78
-1730482135.53, 1.79
-1730482135.41, 1.79
-1730482135.33, 1.79
-1730482135.20, 1.79
-1730482135.13, 1.78
-1730482135.02, 1.78
-1730482134.92, 1.78
-1730482134.81, 1.78
-1730482134.72, 1.78
-1730482134.61, 1.77
-1730482134.52, 1.78
-1730482134.42, 1.78
-1730482134.31, 1.77
-1730482134.21, 1.78
-1730482134.11, 1.78
-1730482134.02, 1.78
-1730482133.91, 1.79
-1730482133.81, 1.79
-1730482133.70, 1.78
-1730482133.61, 1.78
-1730482133.50, 1.78
-1730482133.41, 1.78
-1730482133.30, 1.77
-1730482133.19, 1.77
-1730482133.09, 1.77
-1730482133.00, 1.77
-1730482132.87, 1.78
-1730482132.80, 1.78
-1730482132.67, 1.78
-1730482132.59, 1.78
-1730482132.47, 1.78
-1730482132.37, 1.78
-1730482132.28, 1.78
-1730482132.19, 1.78
-1730482132.08, 1.77
-1730482131.98, 1.78
-1730482131.89, 1.77
-1730482131.78, 1.77
-1730482131.69, 1.78
-1730482131.56, 1.77
-1730482131.48, 1.78
-1730482131.36, 1.78
-1730482131.26, 1.78
-1730482131.17, 1.78
-1730482131.08, 1.78
-1730482130.97, 1.78
-1730482130.87, 1.78
-1730482130.76, 1.78
-1730482130.67, 1.78
-1730482130.56, 1.77
-1730482130.47, 1.78
-1730482130.36, 1.77
-1730482130.25, 1.78
-1730482130.15, 1.77
-1730482130.06, 1.78
-1730482129.94, 1.77
-1730482129.84, 1.78
-1730482129.75, 1.78
-1730482129.65, 1.79
-1730482129.54, 1.78
-1730482129.45, 1.78
-1730482129.33, 1.78
-1730482129.25, 1.78
-1730482129.14, 1.78
-1730482129.04, 1.77
-1730482128.95, 1.78
-1730482128.84, 1.77
-1730482128.75, 1.77
-1730482128.64, 1.77
-1730482128.54, 1.77
-1730482128.42, 1.78
-1730482128.32, 1.78
-1730482128.22, 1.78
-1730482128.14, 1.79
-1730482128.01, 1.79
-1730482127.92, 1.77
-1730482127.82, 1.78
-1730482127.72, 1.78
-1730482127.62, 1.77
-1730482127.53, 1.77
-1730482127.42, 1.77
-1730482127.32, 1.77
-1730482127.20, 1.78
-1730482127.12, 1.77
-1730482127.02, 1.78
-1730482126.92, 1.78
-1730482126.81, 1.78
-1730482126.70, 1.78
-1730482126.61, 1.78
-1730482126.51, 1.78
-1730482126.40, 1.78
-1730482126.29, 1.77
-1730482126.20, 1.77
-1730482126.11, 1.77
-1730482126.00, 1.77
-1730482125.90, 1.77
-1730482125.79, 1.77
-1730482125.69, 1.77
-1730482125.60, 1.78
-1730482125.47, 1.77
-1730482125.40, 1.77
-1730482125.29, 1.78
-1730482125.18, 1.78
-1730482125.09, 1.78
-1730482124.99, 1.78
-1730482124.89, 1.77
-1730482124.79, 1.77
-1730482124.68, 1.77
-1730482124.59, 1.77
-1730482124.46, 1.76
-1730482124.39, 1.77
-1730482124.28, 1.77
-1730482124.18, 1.77
-1730482124.07, 1.77
-1730482123.98, 1.77
-1730482123.87, 1.78
-1730482123.78, 1.77
-1730482123.67, 1.78
-1730482123.57, 1.77
-1730482123.45, 1.78
-1730482123.37, 1.77
-1730482123.26, 1.77
-1730482123.17, 1.76
-1730482123.04, 1.77
-1730482122.95, 1.77
-1730482122.85, 1.76
-1730482122.76, 1.77
-1730482122.64, 1.77
-1730482122.56, 1.77
-1730482122.46, 1.77
-1730482122.35, 1.77
-1730482122.26, 1.78
-1730482122.15, 1.77
-1730482122.06, 1.77
-1730482121.95, 1.77
-1730482121.85, 1.77
-1730482121.74, 1.76
-1730482121.65, 1.77
-1730482121.54, 1.76
-1730482121.45, 1.76
-1730482121.34, 1.77
-1730482121.24, 1.77
-1730482121.13, 1.76
-1730482121.04, 1.77
-1730482120.92, 1.77
-1730482120.84, 1.77
-1730482120.73, 1.78
-1730482120.63, 1.77
-1730482120.51, 1.77
-1730482120.42, 1.76
-1730482120.31, 1.77
-1730482120.23, 1.76
-1730482120.12, 1.76
-1730482120.02, 1.76
-1730482119.92, 1.76
-1730482119.81, 1.76
-1730482119.71, 1.77
-1730482119.62, 1.77
-1730482119.52, 1.77
-1730482119.41, 1.78
-1730482119.32, 1.77
-1730482119.20, 1.77
-1730482119.10, 1.77
-1730482119.01, 1.77
-1730482118.91, 1.77
-1730482118.79, 1.76
-1730482118.71, 1.76
-1730482118.59, 1.77
-1730482118.51, 1.76
-1730482118.40, 1.76
-1730482118.30, 1.76
-1730482118.20, 1.77
-1730482118.10, 1.76
-1730482117.98, 1.77
-1730482117.88, 1.77
-1730482117.79, 1.77
-1730482117.69, 1.78
-1730482117.57, 1.76
-1730482117.49, 1.77
-1730482117.38, 1.76
-1730482117.29, 1.76
-1730482117.18, 1.76
-1730482117.09, 1.76
-1730482116.98, 1.76
-1730482116.85, 1.76
-1730482116.79, 1.76
-1730482116.68, 1.76
-1730482116.58, 1.77
-1730482116.46, 1.77
-1730482116.38, 1.77
-1730482116.25, 1.77
-1730482116.16, 1.77
-1730482116.07, 1.77
-1730482115.97, 1.77
-1730482115.88, 1.76
-1730482115.77, 1.77
-1730482115.66, 1.77
-1730482115.57, 1.76
-1730482115.44, 1.76
-1730482115.36, 1.76
-1730482115.25, 1.76
-1730482115.14, 1.76
-1730482115.05, 1.77
-1730482114.96, 1.77
-1730482114.83, 1.77
-1730482114.74, 1.77
-1730482114.64, 1.76
-1730482114.55, 1.77
-1730482114.46, 1.76
-1730482114.35, 1.76
-1730482114.25, 1.76
-1730482114.14, 1.76
-1730482114.05, 1.76
-1730482113.92, 1.76
-1730482113.83, 1.76
-1730482113.74, 1.76
-1730482113.64, 1.76
-1730482113.53, 1.77
-1730482113.42, 1.77
-1730482113.31, 1.77
-1730482113.22, 1.76
-1730482113.13, 1.77
-1730482113.03, 1.76
-1730482112.92, 1.76
-1730482112.83, 1.76
-1730482112.72, 1.75
-1730482112.63, 1.76
-1730482112.52, 1.75
-1730482112.42, 1.75
-1730482112.31, 1.76
-1730482112.22, 1.76
-1730482112.12, 1.76
-1730482112.02, 1.76
-1730482111.90, 1.77
-1730482111.81, 1.76
-1730482111.71, 1.76
-1730482111.62, 1.76
-1730482111.51, 1.76
-1730482111.41, 1.76
-1730482111.30, 1.74
-1730482111.21, 1.76
-1730482111.10, 1.75
-1730482111.01, 1.75
-1730482110.90, 1.75
-1730482110.80, 1.76
-1730482110.68, 1.76
-1730482110.60, 1.76
-1730482110.49, 1.76
-1730482110.40, 1.76
-1730482110.29, 1.76
-1730482110.19, 1.76
-1730482110.09, 1.76
-1730482110.00, 1.75
-1730482109.87, 1.75
-1730482109.78, 1.75
-1730482109.68, 1.75
-1730482109.59, 1.76
-1730482109.46, 1.76
-1730482109.39, 1.75
-1730482109.28, 1.76
-1730482109.18, 1.76
-1730482109.07, 1.76
-1730482108.98, 1.77
-1730482108.85, 1.76
-1730482108.76, 1.76
-1730482108.67, 1.76
-1730482108.57, 1.76
-1730482108.45, 1.75
-1730482108.37, 1.75
-1730482108.26, 1.75
-1730482108.15, 1.75
-1730482108.06, 1.75
-1730482107.96, 1.75
-1730482107.85, 1.75
-1730482107.76, 1.75
-1730482107.65, 1.76
-1730482107.56, 1.76
-1730482107.46, 1.76
-1730482107.34, 1.76
-1730482107.24, 1.76
-1730482107.14, 1.76
-1730482107.06, 1.75
-1730482106.93, 1.75
-1730482106.84, 1.75
-1730482106.74, 1.75
-1730482106.64, 1.75
-1730482106.54, 1.75
-1730482106.42, 1.76
-1730482106.34, 1.75
-1730482106.24, 1.76
-1730482106.12, 1.77
-1730482106.04, 1.76
-1730482105.92, 1.76
-1730482105.84, 1.76
-1730482105.73, 1.75
-1730482105.63, 1.75
-1730482105.51, 1.75
-1730482105.42, 1.75
-1730482105.32, 1.75
-1730482105.23, 1.75
-1730482105.12, 1.74
-1730482105.02, 1.75
-1730482104.93, 1.75
-1730482104.82, 1.76
-1730482104.73, 1.75
-1730482104.60, 1.76
-1730482104.52, 1.76
-1730482104.41, 1.76
-1730482104.32, 1.75
-1730482104.21, 1.76
-1730482104.12, 1.75
-1730482104.01, 1.75
-1730482103.91, 1.75
-1730482103.81, 1.75
-1730482103.71, 1.75
-1730482103.59, 1.75
-1730482103.50, 1.75
-1730482103.39, 1.75
-1730482103.29, 1.76
-1730482103.18, 1.75
-1730482103.10, 1.76
-1730482102.98, 1.76
-1730482102.89, 1.75
-1730482102.79, 1.75
-1730482102.67, 1.75
-1730482102.59, 1.75
-1730482102.49, 1.74
-1730482102.38, 1.75
-1730482102.29, 1.75
-1730482102.19, 1.75
-1730482102.07, 1.75
-1730482101.98, 1.75
-1730482101.88, 1.75
-1730482101.76, 1.75
-1730482101.68, 1.75
-1730482101.56, 1.75
-1730482101.45, 1.75
-1730482101.36, 1.75
-1730482101.26, 1.75
-1730482101.15, 1.74
-1730482101.08, 1.74
-1730482100.97, 1.74
-1730482100.87, 1.74
-1730482100.76, 1.75
-1730482100.65, 1.75
-1730482100.56, 1.75
-1730482100.44, 1.75
-1730482100.37, 1.75
-1730482100.25, 1.76
-1730482100.16, 1.75
-1730482100.05, 1.75
-1730482099.94, 1.75
-1730482099.83, 1.76
-1730482099.74, 1.74
-1730482099.65, 1.75
-1730482099.55, 1.75
-1730482099.43, 1.75
-1730482099.35, 1.74
-1730482099.24, 1.75
-1730482099.15, 1.75
-1730482099.05, 1.74
-1730482098.94, 1.75
-1730482098.85, 1.75
-1730482098.72, 1.75
-1730482098.64, 1.75
-1730482098.53, 1.75
-1730482098.44, 1.75
-1730482098.33, 1.74
-1730482098.24, 1.74
-1730482098.13, 1.74
-1730482098.03, 1.74
-1730482097.91, 1.74
-1730482097.82, 1.75
-1730482097.72, 1.75
-1730482097.63, 1.74
-1730482097.52, 1.75
-1730482097.42, 1.75
-1730482097.33, 1.75
-1730482097.22, 1.75
-1730482097.11, 1.75
-1730482097.02, 1.75
-1730482096.92, 1.74
-1730482096.81, 1.75
-1730482096.72, 1.74
-1730482096.59, 1.74
-1730482096.52, 1.74
-1730482096.41, 1.75
-1730482096.30, 1.74
-1730482096.21, 1.75
-1730482096.10, 1.75
-1730482096.01, 1.74
-1730482095.90, 1.75
-1730482095.80, 1.75
-1730482095.69, 1.74
-1730482095.60, 1.75
-1730482095.49, 1.74
-1730482095.38, 1.75
-1730482095.29, 1.74
-1730482095.19, 1.74
-1730482095.09, 1.74
-1730482094.99, 1.74
-1730482094.89, 1.74
-1730482094.77, 1.75
-1730482094.69, 1.74
-1730482094.59, 1.75
-1730482094.49, 1.75
-1730482094.37, 1.75
-1730482094.27, 1.75
-1730482094.17, 1.75
-1730482094.07, 1.75
-1730482093.97, 1.74
-1730482093.88, 1.75
-1730482093.77, 1.74
-1730482093.66, 1.74
-1730482093.58, 1.74
-1730482093.46, 1.74
-1730482093.36, 1.74
-1730482093.26, 1.75
-1730482093.16, 1.75
-1730482093.04, 1.75
-1730482092.96, 1.76
-1730482092.86, 1.75
-1730482092.76, 1.74
-1730482092.64, 1.75
-1730482092.54, 1.74
-1730482092.46, 1.74
-1730482092.36, 1.77
-1730482092.26, 1.85
-1730482092.13, 1.92
-1730482092.04, 1.97
-1730482091.94, 2.01
-1730482091.84, 2.02
-1730482091.74, 2.04
-1730482091.64, 2.04
-1730482091.54, 2.05
-1730482091.44, 2.05
-1730482091.34, 2.05
-1730482091.24, 2.05
-1730482091.14, 2.05
-1730482091.03, 2.05
-1730482090.93, 2.05
-1730482090.83, 2.04
-1730482090.71, 2.04
-1730482090.63, 2.05
-1730482090.53, 2.04
-1730482090.43, 2.05
-1730482090.33, 2.05
-1730482090.23, 2.05
-1730482090.13, 2.06
-1730482090.01, 2.05
-1730482089.91, 2.05
-1730482089.83, 2.04
-1730482089.69, 2.05
-1730482089.60, 2.04
-1730482089.49, 2.04
-1730482089.40, 2.03
-1730482089.31, 2.03
-1730482089.21, 2.04
-1730482089.11, 2.03
-1730482089.01, 2.04
-1730482088.90, 2.03
-1730482088.81, 2.04
-1730482088.71, 2.03
-1730482088.61, 2.04
-1730482088.50, 2.04
-1730482088.38, 2.03
-1730482088.28, 2.03
-1730482088.19, 2.02
-1730482088.10, 2.02
-1730482088.00, 2.02
-1730482087.89, 2.02
-1730482087.80, 2.02
-1730482087.70, 2.02
-1730482087.60, 2.02
-1730482087.49, 2.02
-1730482087.39, 2.03
-1730482087.28, 2.03
-1730482087.18, 2.02
-1730482087.08, 2.02
-1730482086.98, 2.02
-1730482086.86, 2.02
-1730482086.78, 2.01
-1730482086.68, 2.01
-1730482086.56, 2.01
-1730482086.46, 2.01
-1730482086.33, 2.01
-1730482086.26, 2.02
-1730482086.17, 2.01
-1730482086.06, 2.01
-1730482085.95, 2.02
-1730482085.87, 2.01
-1730482085.77, 2.02
-1730482085.67, 2.02
-1730482085.55, 2.02
-1730482085.47, 2.01
-1730482085.37, 2.01
-1730482085.25, 2.00
-1730482085.17, 2.01
-1730482085.05, 2.01
-1730482084.95, 2.00
-1730482084.83, 2.00
-1730482084.73, 2.01
-1730482084.63, 2.01
-1730482084.55, 2.01
-1730482084.45, 2.01
-1730482084.35, 2.01
-1730482084.25, 2.01
-1730482084.15, 2.02
-1730482084.03, 2.00
-1730482083.94, 2.00
-1730482083.82, 2.01
-1730482083.73, 2.00
-1730482083.63, 2.00
-1730482083.53, 2.01
-1730482083.42, 2.00
-1730482083.33, 2.00
-1730482083.23, 2.01
-1730482083.14, 2.00
-1730482083.02, 2.00
-1730482082.93, 2.01
-1730482082.83, 2.00
-1730482082.72, 2.01
-1730482082.62, 2.00
-1730482082.52, 2.01
-1730482082.42, 1.99
-1730482082.32, 1.99
-1730482082.20, 1.99
-1730482082.12, 2.00
-1730482082.02, 2.00
-1730482081.92, 2.00
-1730482081.82, 2.00
-1730482081.72, 2.00
-1730482081.62, 2.00
-1730482081.50, 2.01
-1730482081.40, 2.00
-1730482081.30, 2.00
-1730482081.19, 2.00
-1730482081.09, 2.00
-1730482081.00, 2.00
-1730482080.89, 2.00
-1730482080.80, 1.99
-1730482080.69, 1.99
-1730482080.59, 2.00
-1730482080.49, 2.00
-1730482080.39, 1.99
-1730482080.29, 1.99
-1730482080.19, 2.00
-1730482080.09, 2.00
-1730482079.99, 2.00
-1730482079.89, 2.00
-1730482079.77, 2.00
-1730482079.69, 1.99
-1730482079.59, 2.00
