Sensor Name: ttx6
Initial Resistance: 80 ohms
Start Time: 2024-11-04 23:02:28
Time (s), Voltage (V)
86.35, 0.2493
86.45, 0.2493
86.55, 0.2493
86.65, 0.2493
86.75, 0.2493
86.85, 0.2444
86.96, 0.2444
87.05, 0.2395
87.16, 0.2395
87.26, 0.2346
87.36, 0.2297
87.46, 0.2346
87.56, 0.2346
87.66, 0.2346
87.76, 0.2297
87.87, 0.2346
87.97, 0.2346
88.07, 0.2395
88.17, 0.2395
88.27, 0.2444
88.38, 0.2493
88.48, 0.2493
88.58, 0.2493
88.68, 0.2493
88.77, 0.2444
88.88, 0.2444
88.98, 0.2444
89.08, 0.2395
89.18, 0.2346
89.29, 0.2297
89.39, 0.2297
89.48, 0.2297
89.59, 0.2297
89.69, 0.2346
89.79, 0.2346
89.89, 0.2346
89.99, 0.2346
90.09, 0.2395
90.19, 0.2395
90.30, 0.2444
90.40, 0.2493
90.50, 0.2493
90.60, 0.2493
90.70, 0.2542
90.80, 0.2444
90.90, 0.2444
91.01, 0.2346
91.11, 0.2346
91.21, 0.2297
91.31, 0.2297
91.41, 0.2297
91.51, 0.2297
91.61, 0.2297
91.71, 0.2297
91.82, 0.2346
91.91, 0.2346
92.02, 0.2346
92.12, 0.2395
92.22, 0.2444
92.32, 0.2444
92.43, 0.2493
92.53, 0.2444
92.63, 0.2493
92.73, 0.2444
92.83, 0.2395
92.93, 0.2395
93.03, 0.2346
93.13, 0.2297
93.23, 0.2297
93.33, 0.2297
93.44, 0.2297
93.54, 0.2346
93.64, 0.2297
93.74, 0.2297
93.84, 0.2346
93.94, 0.2346
94.04, 0.2346
94.15, 0.2444
94.24, 0.2444
94.35, 0.2444
94.45, 0.2493
94.55, 0.2444
94.65, 0.2444
94.75, 0.2395
94.85, 0.2395
94.95, 0.2346
95.06, 0.2297
95.16, 0.2297
95.26, 0.2297
95.36, 0.2248
95.46, 0.2248
95.56, 0.2248
95.66, 0.2297
95.76, 0.2297
95.86, 0.2297
95.97, 0.2395
96.07, 0.2395
96.17, 0.2444
96.27, 0.2444
96.37, 0.2444
96.47, 0.2395
96.58, 0.2444
96.68, 0.2395
96.78, 0.2346
96.88, 0.2346
96.98, 0.2297
97.08, 0.2297
97.18, 0.2297
97.29, 0.2248
97.39, 0.2248
97.49, 0.2297
97.59, 0.2297
97.69, 0.2297
97.79, 0.2346
97.89, 0.2346
97.99, 0.2395
98.09, 0.2444
98.20, 0.2395
98.30, 0.2395
98.40, 0.2444
98.50, 0.2444
98.60, 0.2395
98.70, 0.2395
98.81, 0.2346
98.91, 0.2297
99.01, 0.2297
99.11, 0.2248
99.21, 0.2248
99.31, 0.2297
99.41, 0.2248
99.51, 0.2297
99.61, 0.2297
99.71, 0.2297
99.82, 0.2346
99.92, 0.2346
100.02, 0.2346
100.12, 0.2444
100.22, 0.2444
100.32, 0.2444
100.43, 0.2444
100.53, 0.2395
100.63, 0.2346
100.73, 0.2346
100.83, 0.2346
100.93, 0.2297
101.03, 0.2248
101.13, 0.2248
101.24, 0.2248
101.34, 0.2297
101.44, 0.2297
101.54, 0.2297
101.64, 0.2297
101.74, 0.2297
101.84, 0.2346
101.94, 0.2346
102.05, 0.2395
102.15, 0.2444
102.25, 0.2395
102.35, 0.2444
102.45, 0.2395
102.55, 0.2395
102.65, 0.2346
102.76, 0.2297
102.86, 0.2297
102.96, 0.2297
103.06, 0.2248
103.16, 0.2248
103.26, 0.2248
103.36, 0.2248
103.46, 0.2248
103.56, 0.2297
103.67, 0.2297
103.77, 0.2297
103.87, 0.2346
103.97, 0.2346
104.07, 0.2395
104.17, 0.2444
104.27, 0.2395
104.38, 0.2395
104.47, 0.2346
104.58, 0.2297
104.68, 0.2297
104.78, 0.2297
104.88, 0.2248
104.99, 0.2248
105.08, 0.2248
105.19, 0.2199
105.29, 0.2199
105.38, 0.2248
105.49, 0.2248
105.59, 0.2297
105.70, 0.2297
105.80, 0.2346
105.90, 0.2395
106.00, 0.2395
106.10, 0.2395
106.20, 0.2395
106.30, 0.2346
106.40, 0.2346
106.50, 0.2297
106.61, 0.2297
106.71, 0.2297
106.81, 0.2199
106.91, 0.2199
107.05, 0.2248
107.20, 0.2199
107.22, 0.2199
107.32, 0.2248
107.43, 0.2248
107.52, 0.2248
107.62, 0.2297
107.72, 0.2346
107.82, 0.2346
107.92, 0.2395
108.03, 0.2395
108.13, 0.2395
108.22, 0.2395
108.33, 0.2346
108.42, 0.2297
108.54, 0.2297
108.63, 0.2248
108.73, 0.2199
108.83, 0.2248
108.93, 0.2199
109.03, 0.2248
109.14, 0.2199
109.24, 0.2199
109.34, 0.2248
109.45, 0.2248
109.55, 0.2297
109.64, 0.2297
109.74, 0.2346
109.85, 0.2346
109.95, 0.2395
110.05, 0.2346
110.15, 0.2346
110.25, 0.2297
110.35, 0.2297
110.45, 0.2297
110.56, 0.2199
110.65, 0.2199
110.75, 0.2199
110.86, 0.2199
110.96, 0.2199
111.06, 0.2199
111.16, 0.2199
111.26, 0.2199
111.36, 0.2248
111.47, 0.2248
111.57, 0.2297
111.67, 0.2346
111.77, 0.2395
111.87, 0.2346
111.97, 0.2346
112.07, 0.2346
112.22, 0.2346
112.32, 0.2297
112.38, 0.2248
112.48, 0.2248
112.58, 0.2199
112.68, 0.2199
112.79, 0.2199
112.88, 0.2199
112.99, 0.2199
113.09, 0.2248
113.18, 0.2199
113.29, 0.2248
113.39, 0.2248
113.49, 0.2248
113.60, 0.2346
113.69, 0.2346
113.79, 0.2346
113.89, 0.2346
113.99, 0.2346
114.10, 0.2297
114.21, 0.2297
114.30, 0.2248
114.40, 0.2248
114.51, 0.2199
114.61, 0.2199
114.71, 0.2199
114.81, 0.2199
114.91, 0.2199
115.01, 0.2199
115.11, 0.2199
115.21, 0.2248
115.32, 0.2248
115.42, 0.2248
115.52, 0.2297
115.63, 0.2346
115.72, 0.2346
115.83, 0.2346
115.93, 0.2346
116.02, 0.2346
116.12, 0.2297
116.23, 0.2248
116.32, 0.2248
116.43, 0.2199
116.53, 0.2199
116.63, 0.2151
116.74, 0.2151
116.83, 0.2199
116.93, 0.2199
117.04, 0.2151
117.14, 0.2199
117.24, 0.2199
117.34, 0.2297
117.44, 0.2297
117.54, 0.2297
117.64, 0.2346
117.74, 0.2297
117.85, 0.2297
117.95, 0.2297
118.05, 0.2297
118.15, 0.2248
118.26, 0.2199
118.35, 0.2199
118.45, 0.2199
118.55, 0.2151
118.66, 0.2151
118.75, 0.2199
118.86, 0.2151
118.96, 0.2199
119.06, 0.2199
119.17, 0.2199
119.26, 0.2199
119.37, 0.2248
119.47, 0.2297
119.57, 0.2346
119.67, 0.2297
119.77, 0.2346
119.88, 0.2297
119.98, 0.2248
120.08, 0.2248
120.18, 0.2199
120.28, 0.2199
120.38, 0.2199
120.48, 0.2151
120.59, 0.2151
120.68, 0.2151
120.78, 0.2151
120.89, 0.2199
120.99, 0.2199
121.08, 0.2199
121.19, 0.2248
121.29, 0.2248
121.39, 0.2297
121.50, 0.2297
121.60, 0.2297
